name,id,avgUserRating,userRatingCount,title,author_name,author_uri,voteSum,voteCount,rating,text,date
My Medical,347860026,3.5,679,Can't Access Since OS Upgrade,Boomer02202,https://itunes.apple.com/us/reviews/id109439360,0,0,1,"Was an excellent application, but now is usless because it crashes whenever data is accessed.  This started after OS upgrade.  Need to fix application.",2010-06-23T08:59:51-07:00
My Medical,347860026,3.5,679,Doesn't work any more,Cinderella G Stump,https://itunes.apple.com/us/reviews/id9301059,0,1,1,It would be great if I could enter my data. It worked fine until it was updated now nada.,2012-01-26T18:30:52-07:00
My Medical,347860026,3.5,679,Crashes,jenpstevens,https://itunes.apple.com/us/reviews/id161955741,0,0,1,Loved this app. Updated it and synced with iCloud. Now the app opens briefly then crashes. My info doesn't show up either. Please fix.,2014-01-16T18:36:21-07:00
My Medical,347860026,3.5,679,Better improvements,My_Review1,https://itunes.apple.com/us/reviews/id143106365,0,0,2,"1. There should be some customizable category and fields. 

2. Dental/Vision Record section.",2013-02-27T10:22:12-07:00
My Medical,347860026,3.5,679,Good App,Barney786,https://itunes.apple.com/us/reviews/id100125430,0,1,3,It would be very usefull if it notifies when the prescription is close to refill time.,2010-01-27T19:49:19-07:00
My Medical,347860026,3.5,679,Lost it,Dbainter,https://itunes.apple.com/us/reviews/id135426362,0,3,1,"Spend some time loading information, then it disappeared. Don't waste your time",2011-06-07T20:09:20-07:00
My Medical,347860026,3.5,679,Great App,HaggertyRD,https://itunes.apple.com/us/reviews/id19720394,1,1,5,"Great app. I love the graphs for BP, weight, and blood sugar. Customer support is very responsive. RH",2011-04-28T08:48:02-07:00
My Medical,347860026,3.5,679,Dee,Tdial2010,https://itunes.apple.com/us/reviews/id102777666,1,1,5,Excellent and very easy use App!,2012-03-19T07:55:56-07:00
My Medical,347860026,3.5,679,Not Recommended,Thomas4S,https://itunes.apple.com/us/reviews/id40507431,0,2,1,"Not intuitive, cannot review quickly, too many taps to get things done",2010-01-17T14:38:09-07:00
My Medical,347860026,3.5,679,I love this app!,Utah Boyle,https://itunes.apple.com/us/reviews/id113432356,5,5,5,"Is just great, thanks!",2011-05-26T14:07:32-07:00
My Medical,347860026,3.5,679,Mrs,Pudge2009,https://itunes.apple.com/us/reviews/id156583732,0,0,5,"Great app!!!!
Showed it to my doctor she loved it too !!!",2014-05-25T21:39:41-07:00
My Medical,347860026,3.5,679,Down date,10xTXgranny,https://itunes.apple.com/us/reviews/id232440927,1,1,1,Can't open app since last update. Bummer.,2013-10-14T12:17:47-07:00
My Medical,347860026,3.5,679,Waste of money,Lenice Panck,https://itunes.apple.com/us/reviews/id162623733,1,1,1,App will not let me input info in most categories.  App simply freezes.,2012-03-19T15:05:03-07:00
My Medical,347860026,3.5,679,Lost ALL information when I upgrade!,Bobbyz211,https://itunes.apple.com/us/reviews/id147843622,0,0,1,"The ""help"" is of no help as all I get back is a form letter stating my information will be retrieved soon ...HA!",2013-12-17T10:41:34-07:00
My Medical,347860026,3.5,679,Needs an update,*star_fire*,https://itunes.apple.com/us/reviews/id127648229,0,0,1,"I love this app, but since it's last update, I am unable to add any information.",2012-02-03T12:26:16-07:00
My Medical,347860026,3.5,679,New update kills app,bwphoto74,https://itunes.apple.com/us/reviews/id22064624,0,0,1,It is now completely useless app. Just crashes,2013-09-27T21:55:30-07:00
My Medical,347860026,3.5,679,"Nice, but please add vision",7479,https://itunes.apple.com/us/reviews/id29065214,0,1,3,"I likeed the App, but I wish it had a vision section. One could add their lens Rx info.",2010-01-31T13:33:47-07:00
My Medical,347860026,3.5,679,My chart,Jpmodpa,https://itunes.apple.com/us/reviews/id224096458,1,2,1,I could not input data and found the app to be counterintuitive,2012-01-22T21:45:43-07:00
My Medical,347860026,3.5,679,Cant add new info??,Marie Olsen,https://itunes.apple.com/us/reviews/id13392902,0,0,1,I can't add any new tests or hospital info lately?? Screens won't open?  Help/ upgrade fix!?,2011-11-09T14:24:05-07:00
My Medical,347860026,3.5,679,Mr,Joez1,https://itunes.apple.com/us/reviews/id228487940,0,0,5,Awesome.  Viewing lab trends is great way to predict and potentially prevent disease.,2013-01-21T10:40:06-07:00
My Medical,347860026,3.5,679,AMAZING Lifesaver,SFC @rcher,https://itunes.apple.com/us/reviews/id40243333,1,1,4,"I have used this app since its release because of my health issues.  I am a disabled veteran and have many health issues that would be a nightmare to track if not for this app.  I am able to schedule all of my Dr. Appts, Lab Appts and keep track of everything.  I also have to track 11 prescriptions plus those that I have been removed from and thanks to this app, I just email a list to the Dr. before each appt.  I am also able to keep all of my blood work and keep track of improvements and failures on the heart disease side of life.

One of the other great aspects to this app is that it is very easy to enter data and then back it up straight to my own email.  My info stays with me and is not stored with someone else in the world...THANKS GUYS!!!  Once backed up in multiple places/ways...it is easliy recoverable and puts me right back to where I was.  Customer Service is OUTSTANDING...a reply to any email happens in less then 2 hours based on my multiple questions/issues over the years.  I have ALWAYS had my question or issue resolved usually within the same day!

Lastly I would recommend two things...Change the App Icon...it is ugly and does not draw attention to medical personnel that there is important info available in a medical emergency.  The current icon makes it look like a ""To Do"" / ""Task"" List and not a medical information app.  I would also recommend that if a person where in a medical emergency situation that they could open the app, hit a button that would dial 911 and provide a gps location to the dispatcher.  In this way, the app would be open and if the patient became unconsious then rescue would be on the way and the app would already be open when they arrived.

Otherwise, I HIGHLY recommend this app and will change my 4 stars to 5 when/if my recommendations are added.  Great App Guys!!!",2012-03-21T15:34:44-07:00
My Medical,347860026,3.5,679,Review,LisaAnn77,https://itunes.apple.com/us/reviews/id20506249,0,0,1,Crashes constantly!!!,2012-10-17T12:36:11-07:00
My Medical,347860026,3.5,679,forty-five minutes of typing into the web site ...,/guy,https://itunes.apple.com/us/reviews/id17137024,1,1,1,... and it dumps all of it when i tried to send my data via email. stay away in droves.,2010-08-19T21:57:58-07:00
My Medical,347860026,3.5,679,Good app...BUTTTT...,EmersonG1,https://itunes.apple.com/us/reviews/id104680832,0,0,1,"When I updated to iOS6, I lost ALL of my data. I may not use it again",2012-10-04T20:54:08-07:00
My Medical,347860026,3.5,679,Won't update,Retired ETek,https://itunes.apple.com/us/reviews/id110777792,1,1,1,It won't update as of October 17th.,2015-10-16T20:22:52-07:00
My Medical,347860026,3.5,679,Good for Meds,JA.Macko,https://itunes.apple.com/us/reviews/id42280346,1,1,2,"Keeping track of all your medical information as you get older is tedious and hard work.  If you enjoy that hard work, this app can help you, as it will lose your information on a regular basis, and you will have to re-enter it over and over.  Customer Service has informed me that this doesn't happen, it must be something I am doing wrong. Maybe.

If you have family members you can add their info as well, by making multiple profiles.   You can email yourself a back up.  You can also email a copy of the date you have enter so you can print it out for your doctor, which is very handy.    

A new feature in this version is iCloud; There is basically no help on this, the help is basic and only  shows you how to turn it on, it has no troubleshooting on how to get it to sync, when it will not sync; and customer service will not help unless you can pin point your question on how it's not working or not sync'n.  My Medical has a web site you can visit, has forms and a help page.

Entering medical information on the My Medical app can be done with your computer,  but can not be edited on your computer.  (so you will need to start over each time)

Lab Tests & Procedures-This feature is particularly un-helpful.  I have not found any doctor office that transfers this info like x-rays or labs.  You must have them and enter them yourself.   So If you do not save copies of medical info from various doctors, you will  not have the info to put in My Medical app.  

I give this app 2 stars only because I can easily find the medicines I take, and it helps me remember them at the doctors office when I'm filling out forms.",2012-07-03T16:09:49-07:00
My Medical,347860026,3.5,679,"Good, but could be much better",TexJoeB,https://itunes.apple.com/us/reviews/id48867153,0,0,2,"Hope the developers read this. 

I have been looking like an app like this for a while, and although I was hesitant to purchase an app I couldn't try for free first I went ahead and purchased it.

The good it does what it says. What could be better?

Here's my suggestions:
Medications - many apps will let you pick from a list, which includes interactions, side effects, pill identification marks & even pictures. With this app you have to type in all the info yourself, no additional drug info, and you have to find & save (or take a picture of the pill) and add it yourself.

Vaccinations:
Everytime you add a vaccination the app adds a block. It would be better to have one block per vaccination, that shows the latest record & when you click on the box it opens to records for that vaccine, ie 1 box for polio, not 5.

Tests: would like to be able to add individual portions of tests & select which ones to compare ie WBC, without having to uncheck all the filters, only way to currently do this is enter it separately. This would also help when a dr only runs a portion of the test. For example glucose is included in CMP, but when dr only ran glucose, if i only entered it as glucose, it won't show up in the chart.

Switch to number pad option for entering blood work test results, also no need to open in a new window, just makes entering data slower.

Don't need to be able to see all results when I open window, CBC boxes are long and takes a while to scroll through info. Try accordion style.

Also, there is no way to put in a reference range in on blood work, which would be helpful.

A few final suggestions: add ER visits, not the same as hospitalizations; add selection tool for surgeries, why do I need a box to type in tonsillectomy; lab tests & imaging should be separated, also add facility location option for labs and imaging, blood work ran in ER may be ran by a different lab than a doctors office & X-rays & scans may be done by someone outside your PCP.

That's all for now, I will re-evaluate as the app is updated.",2012-05-05T18:02:35-07:00
My Medical,347860026,3.5,679,GREAT APP,TIM C1234,https://itunes.apple.com/us/reviews/id138669368,0,0,5,I'VE BROWSING DIFFERENT APPS AND BY FAR THIS APP STANDS OUT FROM THE REST.  THIS IS DEFINETLY A NEED IN MY FAMILY.  I HAVE READ ALL OF YOUR REVIEWS AND I LOVE THE WAY YOU DID YOUR BEST TO SATISFY THE CLIENTS.  GREAT WORK.,2010-06-05T10:39:44-07:00
My Medical,347860026,3.5,679,Wow,RustyBigman,https://itunes.apple.com/us/reviews/id217658826,0,1,5,This app is amazing!!,2011-12-29T09:17:18-07:00
My Medical,347860026,3.5,679,Rancher,Rancher 2010,https://itunes.apple.com/us/reviews/id25016981,0,2,1,Not worth a buck. Unstable,2010-01-05T18:46:19-07:00
My Medical,347860026,3.5,679,A YEARS OF INPUT LOST WITH UPDATE!!!,Suzanne Deneuve,https://itunes.apple.com/us/reviews/id158577613,1,2,1,GONE. GONE. GONE. TICKED OFF AT THIS POINT IT TOOK FOREVER TO INPUT ALL THAT DATA!!!,2013-05-02T15:27:35-07:00
My Medical,347860026,3.5,679,It’s a great app!,Ghggggfhj,https://itunes.apple.com/us/reviews/id28601019,0,0,5,"This is a great app. 
Two things to help improve. 
1. Could you add a Pharmacy section? I have two different RX’ so would like to add that info in. 
2. It would be nice to have a customized button in each section to have a field heading I can add to section without using notes all the time. It really can use something like that. Sometimes notes isn’t a good place to put that info. 

Besides my suggestions. I use this app all the time. I highly recommend it! I’ve been using it for two years and the missing pharmacy section is my only complaint.The other is a suggestion. It’s  been a useful app and I refer to it several times a week. Very helpful app!  Highly recommend it!
Gene",2018-02-03T10:24:09-07:00
My Medical,347860026,3.5,679,Dropbox Sync No Longer Works,srw1948,https://itunes.apple.com/us/reviews/id12391440,0,0,1,"Add me to the list of people who are looking elsewhere for a replacement app.  Dropbox Sync no longer works, and that is essential for my wife and I keeping our medical records updated across 4 devices (iPad and iPhone for each).",2018-01-25T10:34:16-07:00
My Medical,347860026,3.5,679,Great App and Great Support.  Update: BEEN ABANDONED!,MrFrog1963,https://itunes.apple.com/us/reviews/id37504655,0,0,4,"This is a Great app. I have contacted Steve, the seller and I received  a response in less than 24 hours. Now that is Great support !! I have had several doctors comment on this app saying "" Thats a Cool App"" and they love the print out of all my medical history. With all the updates this app just keeps getting better and better. You can't beat the price of this app either.

Update: 08/18/2016
I have email the developer twice in the last week. 
I think this app has been ABANDONED by the developer..  It's such a shame..
Apple should do something about this, you pay for an app and then the developer either abandoned it or fines a new way to get more money out of you.. I don't mind paying for good apps, but ......getting rip off is a b......",2016-08-18T12:56:20-07:00
My Medical,347860026,3.5,679,WTH?,CDP's iPod & iPhone,https://itunes.apple.com/us/reviews/id14908262,0,0,1,"I had this loaded up w/ tons of data and now it's all gone. (With one of the updates.) 
What good is the ability to transfer your data if it's all deleted?",2016-08-11T19:36:40-07:00
My Medical,347860026,3.5,679,Detailed records + pics!,The Bubo,https://itunes.apple.com/us/reviews/id129912989,2,2,5,"I've been looking for a way to add photos of each individual pill to correspond to the large list of medications I keep track of for my lovely 82 year old Mother and this App was the answer. She knows her pills well, but as the years come, I needed a visual record. 
I looked for the past week at all other Apps both free and for purchase. I read the reviews. I even downloaded some free ones to try. None compared to My Medical. I just finished entering the list online and emailed it to myself. Worked GREAT! My list was long, 45min, so this feature was also an influential factor. 
I'm happy to recommend this to anyone and thank you for a well thought out and constructed iPhone App. Well worth it!",2011-01-13T16:04:38-07:00
My Medical,347860026,3.5,679,Great App I Would Recommend,RNLASS,https://itunes.apple.com/us/reviews/id27420444,1,1,5,I am currently caring for an elderly mother and uncle.  It is great to have a list of medication and health history for them. I love that you can have multiple people listed. It makes filling paperwork at the Dr.'s office so much easier and to have all this information at your finger tips in an emergency.,2011-04-03T20:48:10-07:00
My Medical,347860026,3.5,679,Wow.  Excellent app.,bluetoucan,https://itunes.apple.com/us/reviews/id79002707,1,1,5,"This is quite an app.  Very much worth the $3.  I'm impressed to see that most of the suggestions in older reviews have already been implemented in the app.  For the people who couldn't get password protection to switch on: I had to restart my phone, but then it worked fine from then on. 

I have one suggestion for now.  The app is mostly great with merging in new data you enter using the website, but there is a problem with resolving conflicts.  If you happened to slightly change an entry both on your phone and in the web interface, the app doesn't let you know, or prompt you to resolve the conflict, it just creates two records that are slightly different.  It can get extremely annoying trying to pick out the correct details manually from multiple records.  Small issue in an otherwise fantastic and clearly well-supported app.",2011-03-24T03:42:05-07:00
My Medical,347860026,3.5,679,Must have Medical app.,Tech with TlX,https://itunes.apple.com/us/reviews/id115991858,1,1,5,"I was diagnosed with multiple tumor sites last Summer, been to a mired of Drs. since. Great for keeping track of all the appointments, tests,  and results.  Only gripe I have is some Drs. won't let you E-mail to them.",2011-02-05T07:44:39-07:00
My Medical,347860026,3.5,679,Very Helpful App. ...really saved my but!!!!,therealrfhenwulf,https://itunes.apple.com/us/reviews/id41769471,0,0,5,"Luckily I got this app about a month before I knew how much I was going to need it! I entered all the info, which was a bit of a major pain, and about two weeks later, I was admitted to the emergency room with an infection. 

This app was an absolute ""God Send"" The ER staff had all my Med list, my Primary Care MD, all my insurance info, everything they needed! Since then I've used it a dozen more times when I've gone to my eye doctor's office, or to verify prescriptions, at the drug store!

I'd highly recommend this app! You can keep not only your records, but spouses, parents , and kids records as well, including Meds,  Doctors , and contact/allergy info, ...basically anything you can think of!",2011-04-11T19:20:06-07:00
My Medical,347860026,3.5,679,Great buy,Erwinglewingle,https://itunes.apple.com/us/reviews/id154410381,0,0,4,"Please add an alarm feature for meds to be taken, ability to organize the ranking of the users on the main screen and more themes too. Thank you",2011-02-28T12:12:31-07:00
My Medical,347860026,3.5,679,Best medical records app,Laura_paulson,https://itunes.apple.com/us/reviews/id22737168,0,0,5,"This is the best and most comprehensive personal records iPhone app!  The interface is attractive, yet user-friendly and logical.  Entering and editing data are easy. I also love the iPad version and how it resembles a medical chart folder!  My only suggestion would be to have a desktop version.",2011-01-29T22:16:37-07:00
My Medical,347860026,3.5,679,Awesome,Icadance,https://itunes.apple.com/us/reviews/id22473262,0,0,5,I love this app. It helps me keep everyones medical information straight.,2011-01-25T01:26:34-07:00
My Medical,347860026,3.5,679,Updated super fast,toobusy,https://itunes.apple.com/us/reviews/id20757361,3,3,5,iOS 4 update caused a problem but was immediately fixed.  App is great for keeping everyone's info together and ready to use.  One of my most used apps.,2010-06-23T19:10:51-07:00
My Medical,347860026,3.5,679,What happened?,KDog45369,https://itunes.apple.com/us/reviews/id78035910,0,2,1,"Used to be great, but all the sudden all of my data got erased and it says it can't load. Try to create new profile and whole program crashes!!! What's going on? Please fix",2011-01-11T20:39:44-07:00
My Medical,347860026,3.5,679,Mr.,Paperboy74,https://itunes.apple.com/us/reviews/id87418870,0,0,1,Unstable app. You  will lose data and it has never been able to sync. I've used IOS 7 and 8 as well as iCloud (earlier) and Dropbox. It will not sync!,2014-10-14T09:41:59-07:00
My Medical,347860026,3.5,679,Lost all my data,iPhoneAppReviewer,https://itunes.apple.com/us/reviews/id37595402,3,3,1,"I turned on Dropbox and the app ended up creating 4 records with duplicated data.  And then 4 without any data but my pass code saved.  Unfortunately I had just entered a significant amount of data and hadn't backed it up.   It was hard to enter a lot of data, the user interface isn't really designed for iPhone or iPad  well.  It's more of a MacBook app I think.  I won't be keeping data there anymore. Excel is better.",2014-04-01T12:44:22-07:00
My Medical,347860026,3.5,679,IOS 7 Update Nicely Done,Quickstep2u,https://itunes.apple.com/us/reviews/id20529955,0,0,5,"After Google Health shut down I had to scramble to find a replacement. I’ve been using this app for about a year now and it does a great job helping me keep track of my medical related activities. It is very comprehensive and organized. I am able to document everything. 

I have tried several medical apps since Google Health and I have finally settled on this one as it is the best. 

The IOS 7 update makes it very pleasing on ones eyes.",2014-03-19T21:07:10-07:00
My Medical,347860026,3.5,679,Won't work after iOS 7 update,014273,https://itunes.apple.com/us/reviews/id32107456,0,0,1,"Used this exclusively for last 2+ years for family if six. After iOS 7, all data has been lost, app continuously crashes, and won't even stay open long enough to email their support link.",2014-01-18T10:42:32-07:00
My Medical,347860026,3.5,679,"Great App, but Crashes",asta2001,https://itunes.apple.com/us/reviews/id31939107,0,0,2,"I've used this app for some time, and was impressed with its comprehensiveness. However, since the iOS7 upgrade, the app crashes constantly, rendering it useless to me.
I love this app: I hope they fix it soon.",2013-12-11T05:36:38-07:00
My Medical,347860026,3.5,679,Excellent as Before,letsponyup,https://itunes.apple.com/us/reviews/id123755970,0,0,5,"When I first downloaded the update for iOS7, had several problems with crashing or even finding my info. Since last fix, everything seems to be as good as ever.",2013-11-01T11:40:01-07:00
My Medical,347860026,3.5,679,After IOS 7 crashes,OldTimerGeek,https://itunes.apple.com/us/reviews/id220349386,0,0,1,"Before the upgrade I rely on this app for my medical needs. After iOS 7 upgrade, it just opens and immediately closes.",2013-10-22T22:06:34-07:00
My Medical,347860026,3.5,679,Was great - now awful,tmarotta,https://itunes.apple.com/us/reviews/id102029395,1,1,1,"This was a great app that I relied on. I had all of the family's medical information on the app and for two years it was brilliant. Now, perhaps after iOS 7 all the data is gone and the app continuously crashes. Too bad it was a five star app.",2013-10-10T07:23:39-07:00
My Medical,347860026,3.5,679,Outstanding,Scott578369,https://itunes.apple.com/us/reviews/id219320365,0,0,4,Outstanding app--best of its kind. Icon's glint needs to be removed for compliance with iOS7. UI could also use a bit of updating.,2013-09-20T13:33:05-07:00
My Medical,347860026,3.5,679,This is AMAZING!!!,YoungBusinessMan,https://itunes.apple.com/us/reviews/id227430731,0,0,4,"I use this app for Grandparents and my self. I love the fact that it synchronizes thru iCloud! So if I forget my MacBook at home, or if I forgot to charge my iPad, I know that all my information has synchronizes thru iCloud just like my contacts, calendars, an reminders right on my iPhone. Sad to say I don't love having to pay almost $30 to get all My Medical App (My Medical for MacBook Pro - $21.19 w/ tax) (My Medical for iPad - $4.23 w/ tax) (My Medical for iPhone - $4.23 w/ tax)
Don't get me wrong, the $30 was worth it but it still is a bite on the expensive side.",2013-02-16T21:44:24-07:00
My Medical,347860026,3.5,679,Windows,Tim Leach,https://itunes.apple.com/us/reviews/id135783201,0,0,5,I have the IPad and IPhone version.When will there be a Windows desktop version?,2012-02-29T03:47:42-07:00
My Medical,347860026,3.5,679,Lost everything,Joyler1970,https://itunes.apple.com/us/reviews/id109612185,0,0,1,I woke up this morning went into the app.I lost everything nothing there now.You know how long it took to put all that information in? I would give the app - if I could.,2012-01-09T04:03:57-07:00
My Medical,347860026,3.5,679,The BEST,biramc,https://itunes.apple.com/us/reviews/id43407102,1,1,5,"This is the best medical information keeper in the app store. All your info is in one place, makes filling out the forms for your first Dr appointment a snap, no more guessing about dates, procedures, medications. Heck just send it via email!! Thanks for  a great app.",2011-05-01T18:33:02-07:00
My Medical,347860026,3.5,679,Wonderful,nutmeg buckeye,https://itunes.apple.com/us/reviews/id174029042,1,1,5,"I love keeping my doctors' contact info, kids' immunization records, and family medical history all in one place.  Plus all our medications, procedures, hospitilizations, etc. etc. etc.  It is great that you can enter your data through the website and send it to your iphone for immediate input.  I also got a comprehensive, super-fast response to my e-mail question.",2011-03-29T16:22:22-07:00
My Medical,347860026,3.5,679,totally cool!,MzWeb,https://itunes.apple.com/us/reviews/id160461465,4,4,5,"SOOO easy to enter info from your computer and send it to your iPod (or whatever) via email. Easy to update. Endless number of entries for medications, doctors, etc. Could do without the automatic calendar to enter a date. Tried a few other similar apps and they weren't anywhere near as comprehensive or flexible, or easy to use.",2010-12-21T17:54:55-07:00
My Medical,347860026,3.5,679,Great app!,VampireFaery1978,https://itunes.apple.com/us/reviews/id130095087,0,0,5,"I love this app. I wish I had known about it sooner. I have a heart problem so I need to let my drs know of myedications, allergies and so forth. I tried to make my own but this is much better and I can read it as a text and even send it to e-mail. I can also print it and have it in my purse at all times.  So it's worth the small amount I paid.",2010-03-21T19:23:50-07:00
My Medical,347860026,3.5,679,Not able to import data,mom-2-three,https://itunes.apple.com/us/reviews/id103535381,0,0,1,"I purchased this application, because it reportedly had the capability of entering data on a website and then the ability to import the data entered through an email sent to my iPhone. I entered data and requested that an email be sent to 2 different email addresses. The first email address I tried to send it to didn't receive the email at all. The second one went into my spam folder (a day later), but when I tried following the directions to get the data imported, I was not able to. I sent an email to the developer asking for help, but never got a response. I am disappointed.",2010-03-17T17:22:43-07:00
My Medical,347860026,3.5,679,MD,Junujo,https://itunes.apple.com/us/reviews/id125302376,1,3,1,A complete disappointment. Simply a word document with broad categories and no defined structure that would be acceptable ti any clinician.,2010-02-10T09:53:25-07:00
Health Records : GenexEHR,1089533617,,, , , , , , , , 
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Easy Format,Tanook,https://itunes.apple.com/us/reviews/id27405126,1,1,5,I have had quite a few medical procedures nice 10 years. Over and over I have had to complete doctors with my medical history. This new application everything I had done and I can just print out and hand it to my doctors.,2017-02-22T06:12:04-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Can't Access My New Account!,Spend Queen,https://itunes.apple.com/us/reviews/id272986175,0,0,1,"I just created an account but when I tried to sign in it wouldn't let me.  Just like another reviewer I even hit ""forgot password"" even though I didn't.  The site said it would send me an email immediately but lo and behold, NO EMAIL!  Now, I've waited five minutes, gone back to my email and found two new ones; one from Nordstrom and the other from The Outlet.  I will not be using this app so will go ahead and delete it.",2018-05-20T07:06:16-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,History I,Caleb423,https://itunes.apple.com/us/reviews/id524364802,1,1,5,"Excellent, safe place to keep medical records and very convenient to have them at hand and ready instead of digging through files.",2016-10-06T05:54:50-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Healthspek Aug2013,LadyCAS2013,https://itunes.apple.com/us/reviews/id278815808,1,1,4,"I've always wanted to keep my own medical information in one place and have easy access whenever I need it.  Presto!  Healthspek came along with the answer.  While keying in relevant stats one becomes more aware of the necessity to know all meds, the dosages, the duration of and why they're taken; to be aware of all medical procedures, and their dates and also know ones family members medical history.  Healthspek is on the money.  This app takes into account all the questions a person is likely to be asked at a health care facility.  Features of conversion of info into a .pdf file are brilliant, as is the assignment of an I.D. that a physician can be given and have instant access to review information.  One biggie, the App is VERY user-friendly.
Persons living outside the USA may use this with ease.  I love it.",2013-08-31T12:16:02-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,The best and most practical app for the iPad,Wca256,https://itunes.apple.com/us/reviews/id12328331,3,3,5,"I have recommended this app to anyone who will listen. I am an iPad trainer and this is the first app I demo. I also show it off at each of my doctor appointments, and they are amazed when they print out all my medical history at the office. I have been suggesting that the doctors office recommend its to all of their patients. Instead of seeing "" I take 2 blue pills in the morning"" on the doctors forms the will have a print out of all their meds spelled correctly and with the correct amount. I have suggested that they add the ability to add lab reports. It is coming they said. Everyone with an iPad should use this app and it will be available on the iPhone.",2013-02-26T15:39:48-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Indispensable!,Mybrit1,https://itunes.apple.com/us/reviews/id125044815,4,4,5,"Keep up-to-date on iPad and fire up app on iPhone when at doctor's appointment to answer any questions about past treatments from years ago that one would never remember. I simply hand over phone after switching to record mode and, voila! Doc can scroll through all vaccinations, surgeries, and other sundry entries. This app is simply a must. I set up a file for my daughter as well. She was always calling me with questions; not any more. Thanks HealthSpek.",2014-10-10T16:28:15-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Most complete available!,JT@Itunes,https://itunes.apple.com/us/reviews/id104300603,1,1,5,"I have been looking for a long time for something to track health information for my family. My wife has so many issues, medications, allergies, etc., I have lost track. I resorted to Word documents which still wasn't ideal. 

Not only is this app well designed for tracking family health information, the companion iPhone viewer app will come in handy the next time we visit an ER. 

Give it a try today. You will be very pleased!",2013-07-01T12:26:52-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Not great,Deafgirlnamiko,https://itunes.apple.com/us/reviews/id33961614,0,1,3,Seems like it will work ok but i'm having issues with it while trying to enter my info. When entering family history info it keeps crashing and making me loose some of the info i just entered. Also there doesn't seem to be a way to format the family history info. I try to make a new line for different info like each condition but after i save it and go to another page then come back everything is once again on one line which makes it very difficult to read. Please fix.,2015-01-17T13:47:32-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Excellent App!,Sherribearry,https://itunes.apple.com/us/reviews/id35792600,1,1,5,"I have quite a few meds to keep track of and I love that I simply push a button to fax my refill for each medication to my pharmacy! There is a visual tracker and I feel like I am more up to date with my meds than I ever was without this app.
I take it with me to all my doctor appointments when I need to go through all my medications.  It has been helpful to me in so many ways!",2015-03-15T14:23:00-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Great App!,Gretchen-h,https://itunes.apple.com/us/reviews/id21966134,0,0,5,This is a well written app that allows you to control your medical record and be in charge of your health.  The app allows you to give access to anyone needing your medical record.  Whether its a visit to the emergency room or to a new allergy doctor you can be assured that they will have your most up to date healthcare record. Love it!  And I love that I can request refills from Walgreens!  Nice that I can add my husbands info and link to mine.,2013-04-06T20:01:35-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Need More Features,Paula Lynch,https://itunes.apple.com/us/reviews/id345218663,0,0,3,"Great app but removed it.  Need more labs integrated like CBC panel, to manually add then have to put in results for all the readings in notes section would be too daunting.  Would like ability to add own attachments, not just request from dr which is a major nice thing to have.  Emailed myself PDF file of years of lab results but couldn't view the file within the app.  It's a great start on the app, has what most don't, but missing too much for me to manually redo everything I already have in place in another app.",2014-03-07T07:18:44-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Awesome,terdallaujar,https://itunes.apple.com/us/reviews/id144888127,3,3,5,"I have been using this app now for about 2 months.  It is all I need.  I keep records for my elderly mother who has a LOT of meds and goes to the doctor frequently.  This app has it all.  In addition, the developers are working to make it better using consumer comments and suggestions.  I highly recommend it for anyone who has more than themselves to keep up with.",2014-11-18T04:55:09-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,The future of health care.,MochDub,https://itunes.apple.com/us/reviews/id34819110,3,3,5,"This app is exactly what the health care industry has been missing. Ease of use, consolidation of records and the ability to continually grow as the industry changes. I can already see many ways that the average person can benefit from such a well developed tool. Very well done, Healthspek. Looking forward to using the app and watching it help transform modern medicine.",2013-12-18T20:03:59-07:00
Healthspek - Personal Health Record & Family Health Record - Complete Medical Record,576488481,4.0,117,Amazing App!,mrsstacytaylor,https://itunes.apple.com/us/reviews/id120081078,4,4,5,This is an amazing app...used for storing all medical information for all family members.  It also has medicine reminders and tons of other features.  I emailed their support about my personal information safety and he responded within hours.  I'm confident now after more research that this is a secure and amazing app and I'm looking forward to more updates!!,2013-10-09T06:34:41-07:00
