name,id,title,author_name,author_uri,voteSum,voteCount,rating,text,date
23andMe,,Four Stars,HHRep,,,0,4.0,Family like it,2018-02-09 00:00:00
23andMe,,Five Stars,Jillian,,,0,5.0,Did the trick,2017-10-16 00:00:00
23andMe,,Very disappointed. Waste of $100,amy roth,,,1,1.0,Didn't provide anymore information than I already knew....and I am adopted! Very disappointed. Waste of $100,2018-02-24 00:00:00
23andMe,,Super easy to do,Melissa Ortiz,,,0,5.0,I bought this for me husband and we cannot wait for the results! It came the same way that my mom received her's from the actual 23andMe website. Super easy to do.,2017-08-07 00:00:00
23andMe,,Five Stars,Giovani,,,0,5.0,Definitely recommend it 100%,2018-04-24 00:00:00
23andMe,,Feedback,ru55mn,,,0,5.0,Love the product!! 23andMe provides helpful insights about myself which I never learned my parents. I also like the updates when they introduce new reports.,2018-08-13 00:00:00
23andMe,,nothing,MSL,,,1,1.0,Liked nothing,2018-02-24 00:00:00
23andMe,,A+,Jodi bee,,,0,5.0,Excited to get my results. Love having prime!,2018-06-25 00:00:00
23andMe,,Not want I paid for,Amazon Customer,,,5,1.0,"Firstly, I paid the higher price to have the health screening done, it took me months to decide if I wanted this due to having family medical conditions. When I got my results back there is no medical history and they said that I did not pay for this. But they are happy to give me the results if I pay $120 more...

I also do not trust my results at all. There results that are coming up are showing me only one last name ( out of 977 results) that is familiar on my list of relatives. It’s Clark. It doesn’t show that I have any Native American or Scottish ancestry even though my mom is atleast 80% Scottish.

It took three weeks to get the test back (end of June) when I was expecting it in August. I called the help line and it goes straight to a man in India that barely could understand me and said there is no way any mistakes could be made. He yelled this at me after I questioned him.

I mostly took this test to get the health results. I know my family and I know up to third cousins on almost all the branches. I’m German Scottish English and Irish With a pinch of Native American. I am going to keep emailing until someone can help me. I hope others don’t go through this.",2018-06-27 00:00:00
23andMe,,Five Stars,Pat Hunt,,,0,5.0,lots of good information,2018-05-03 00:00:00
23andMe,,Don’t recommend,Sean H.,,,1,1.0,Very poor experience.,2018-02-12 00:00:00
23andMe,,I got mine.. love it,Lynn,,,3,5.0,Very pleased with product.. I guess there is no way to know if it's completely accurate.. but it was pretty close with what I know about my family. Just wish they would test for other health markers like heart disease... HBP... Diabitetes .,2017-03-15 00:00:00
23andMe,,Four Stars,Kindle Customer,,,1,4.0,exceeded expectations.,2017-05-05 00:00:00
23andMe,,"So far, so good",Kendra L Jones,,,0,5.0,Item was received and everything in tact. At this point I have sent in my sample and am waiting for my results. Pretty smooth process so far!,2017-04-06 00:00:00
23andMe,,Pretty cool,Jolene,,,0,4.0,Interesting information,2018-07-01 00:00:00
23andMe,,Who me?!?!,Vanessa Cummins,,,0,5.0,"Wait, sip, and submit. Not much harder than that. Wait another 6 weeks and BAM! ""Who am I"" is revealed!",2018-07-08 00:00:00
23andMe,,Five Stars,DIANE M.,,,1,5.0,love it!! Very fast service! Thank you!!,2017-05-13 00:00:00
23andMe,,Five Stars,Wiggins,,,16,5.0,Helped my mom answer a lot of questions about her birth mom.. and connected her with family.,2016-12-11 00:00:00
23andMe,,Five Stars,Denise,,,0,5.0,Great test to learn both ancestry and medical propensities.,2017-08-31 00:00:00
23andMe,,100%,Susanshi,,,0,5.0,100%,2018-06-24 00:00:00
23andMe,,Five Stars,richm5141,,,0,5.0,very good and informative! Highly recommend!,2018-03-25 00:00:00
23andMe,,Cool stuff,Monica Lazer,,,0,5.0,Everyone should learn about themselves,2018-06-30 00:00:00
23andMe,,Five Stars,Michael Tucker,,,0,5.0,Interesting results!,2018-07-06 00:00:00
23andMe,,Five Stars,Jeremi,,,0,5.0,Best gift ever!,2017-04-20 00:00:00
23andMe,,Slow Slow Slow,robtay7,,,2,3.0,I did another brands dna kit a few years ago and got the results very quickly. 23 and me is still analyzing my results a month after receiving my sample. When they say it takes 6 to 8 weeks they are not kidding.,2018-01-01 00:00:00
23andMe,,"I purchased the kit, went online to do my ...",Ajo,,,3,1.0,"I purchased the kit, went online to do my registration and kept getting an invade barcode error -_-
So of course I call the real 23&me and indeed the barcode is invade. Apparently it was originally purchased with a credit card that was reported stollen which explains why the barcode was cancelled so of course I’m unable to use the kit!",2018-06-02 00:00:00
23andMe,,Really like this service and how the information is laid out ...,Tak,,,2,4.0,Really like this service and how the information is laid out as compared to others out there. If you do just one this is the one I would suggest.,2017-07-13 00:00:00
23andMe,,Five Stars,Marques J Marshall,,,0,5.0,Excited,2017-12-21 00:00:00
23andMe,,NO RESULTS,Jalexa1024,,,6,1.0,Getting concerned- I ordered my kit and received it right away. It was about a week later when I mailed in my sample. My daughter sent hers in one week before I sent mine. She received her results three weeks ago and I have heard NOTHING. Not happy.,2018-01-20 00:00:00
23andMe,,Five Stars,Amazon Customer,,,0,5.0,It worked out great,2017-08-05 00:00:00
23andMe,,*UPDATE - better service than I had imagined,Scott Zimmerman,,,7,4.0,"I realize that my main beef with this kit was actually 'our' fault, but my wife went through the instructions, spit in the tubes, boxed them up and then sent them off - before realizing that the only way to connect her sample with her online account was a number that was on the tube itself. The number is not printed/posted anywhere else, and if you didn't create your account and register your number BEFORE you send off the sample, you just flushed $150 down the drain. There is no way for them to link that sample to my wife any more.

Apparently this is a very common issue, as on their website they listed it specifically on their Accounts and Registration FAQ (""What should I do if I sent my sample to the lab before registering it?), yet they still can't be bothered to put the bar-code on anything you aren't sending back to them.

This is NOT a problem if you order directly from the company, because then they have an email address they can contact you at but when purchased through a third party like Amazon you are simply SOL.

*UPDATE - after contacting 23andMe directly via their website and explaining my problem/frustration, they were able to furnish me a brand new kit at no addition cost to ourselves so long as I could prove my original Amazon purchase (which I did). Thus, while my overall complain still stands that they should close the loop on this very obvious and frequent issue of people sending in the kits without registering them first at least they made good on our mistake and we're eagerly awaiting the results of the new, registered kit.",2017-12-19 00:00:00
23andMe,,Five Stars,Amazon Customer,,,0,5.0,Great,2017-09-01 00:00:00
23andMe,,Great baseline,T.Williams,,,7,5.0,Arrived quickly. Product was as expected. Information is interesting but if you want more info you will have to download the raw data and upload it to a more useful site like livewello in order to see more detail.,2016-12-10 00:00:00
23andMe,,Five Stars,DAMMH,,,2,5.0,"This was awesome, loved it. Definitely recommend it to all",2017-02-25 00:00:00
23andMe,,"Interesting info, but a definate must for anyone looking to have a baby",Julie,,,2,5.0,A little expensive for someone after child bearing years.,2017-01-04 00:00:00
23andMe,,Worth the money.,Mr. Dude,,,1,5.0,"Easy to use, interesting results. Not limited to ancestry (although that part is very cool and gave me some unexpected results), but also genetic predispositions are listed in the final report. The online functionality makes it easy to share your results among family and friends.",2017-01-04 00:00:00
23andMe,,"I was an early customer, completed all the surveys ...",Dan,,,132,5.0,"I was an early customer, completed all the surveys (takes a long time) and have kept up with surveys and questions. Results: company reported that I was at increased risk for four serious diseases, all of which I had or subsequently developed and am receiving treatment for. Had I known sooner, there were actions I could have taken to avoid or delay two of the four. I bought kits for all my children who learned that they were at increased risk for two of the same diseases I had. This allows them to choose to take preventive action.",2014-12-10 00:00:00
23andMe,,Three Stars,udibd,,,2,3.0,No results yet too lnog,2017-12-28 00:00:00
23andMe,,My results were a big disappointment. I understand variations from other companies,Amazon Customer,,,1,1.0,"My results were a big disappointment. I understand variations from other companies, but my results bear little semblance to what i know of my genealogy which goes back with documentation into the 1600's. 23 and Me has plopped me into a pool of German and French heritage which makes zero sense. A large 5 of my heritage too. They have responded to my queries with boiler plate methodology explanations.",2018-07-28 00:00:00
23andMe,,Five Stars,Amazon Customer,,,1,5.0,Absolutely love this!! It told me a lot about myself! I highly recommend!,2017-03-01 00:00:00
23andMe,,** READ THIS BEFORE BUYING **,S. Elison,,,17,1.0,"100% BS and a waste of money. I purchased two as an anniversary gift for my wife and I. It said I was predisposed to have a full head of hair and weigh less than average among other things. I am bald and overweight. It also said I was lactose intolerant, I’m not. I don’t trust any information from this test- everything listed in the results that I can confirm are wrong. Save your money and move on- either this is a scam or it’s not accurate enough to warrant the cost.",2017-09-22 00:00:00
23andMe,,Only way to go!,Geraldine M.,,,1,5.0,"I bought my husband 23andme for his birthday last fall. We were so surprised to learn of his heritage and shared with our family. Now, it's my turn and my reports will be ready soon. Can not wait!",2017-08-13 00:00:00
23andMe,,I have used ancestry and 23 and me for different ...,nic_amazonreviewer,,,16,3.0,I have used ancestry and 23 and me for different people and was not impressed my the additional results and price of this test.,2016-10-14 00:00:00
23andMe,,Five Stars,Jinny Kimball,,,0,5.0,fun.. and interesting,2017-04-26 00:00:00
23andMe,,Five Stars,Maureen Swier Garces,,,0,5.0,Great product!,2017-05-05 00:00:00
23andMe,,I was unable to use this product that i purchased ...,Amazon Customer,,,1,1.0,I was unable to use this product that i purchased due to the box originally being purchased from 23 and me with a stolen credit card. The bar code was cancelled and i can't use it.,2018-05-09 00:00:00
23andMe,,To much useless information,Amazon Customer,,,0,3.0,"Got for wife for mothers day. Best gift in a long time, she spent hours reviewing results. Gives much useless info and questionnaire you fill out while waiting for results is a bit too much. Very expensive for the not so great outcome.",2017-07-23 00:00:00
23andMe,,Three Stars,Chris Thompson,,,6,3.0,Too expensive for what you get!,2016-12-05 00:00:00
23andMe,,Five Stars,Emily J Rowney,,,0,5.0,I cannot wait for the results!,2017-08-18 00:00:00
23andMe,,Ancestry worthwhile. Health info not.,Evergreen,,,5,4.0,"I ordered both the ancestry and health. If I had to do it again, I'd order only the ancestry. I am basically what I thought I was but in less percentages with other countries added. I was surprised to find out I was .3% Sardinian. Also found it interesting to have the generation timeline included of various countries where my ancestors were from.

The health told me little and I didn't like that they wanted me to disclose things about my health...assuming that they are gathering info from what I write rather than DNA. I found the length of fingers interesting, but irrelevant.",2017-04-29 00:00:00
23andMe,,Fun Overall,CH,,,10,4.0,"TIME:
-Took me 4 weeks to get my results. From what I read online, this varies greatly from person-to-person. You can check the status online after you register your kit. The DNA extracting step took the longest (about 2.5 weeks). Most other steps took about 2-3 days.

ANCESTRY RESULTS:
-I found out I was European, as I expected! It does not give you very detailed countries, but it does provide you with countries that are included in the given groupings. This makes sense because its hard to separate countries from each other when they are so close. I used the information, along with what I knew about my family history, to interpret what the countries in the grouping are likely to be.
- I also thought it was neat they test for neanderthal genetics, which I supposedly have! 23 and me said I have more genetics than over 51% of people who've done 23 and me. Don't know what that means really, but it is cool!

HEALTH RESULTS:
-I only had a ""slight risk"" for one and no variants detected for another, which was nice to see. I ended up paying 5$ for Promethease as well, which told me I also had a slight elevated risk for the same thing as 23 and me. It did, however, note that I may have some variants that 23 and me said I did not have, which left me a bit confused. Promethease is WAY more information (and health variants it looks at) and it is much harder to read, so I liked having both to compare.

OVERALL:
-Overall, I thought it was fun. I got this for a Prime Day deal so it was 1/2 off. Don't know if I'd pay full price for it, but for the deal I got, I thought it was fun and good overall! Just know you'll have to interpret your results with family history you know, in order to get more specific results. For me, it just validated what I already knew. Definitely something worth trying, especially if its on a sale.",2017-08-20 00:00:00
23andMe,,Excellent Service,Amazon Customer,,,1,5.0,"Love, Love, LOVED my product, the fast delivery and the service amazon along with 23 &3 provides.
Thank you",2017-01-17 00:00:00
23andMe,,Very satisfied,Ken Smith,,,0,5.0,"It was very timely in arriving and as I waited for the results. Very informative, I'm still going through it all.",2017-01-05 00:00:00
23andMe,,Friends of mine highly recommend this products,J Joy S,,,1,5.0,"I grew up with little family history. I was hoping to find a family connection and YES, I FOUND ONE!!!!
One connection like this is worth all the money and time spent. I am so happy to now have info on my family's
history. I hope to connect with some others. Good luck to those of you who try it.",2017-10-14 00:00:00
23andMe,,Could not register my kit on-line yesterday when I got ...,glevan,,,60,1.0,Could not register my kit on-line yesterday when I got it... found out that it was purchased with a stolen credit card and sold on Amazon! Kind of a surprise since I had checked the reviews and saw nothing to alert me.,2017-02-22 00:00:00
23andMe,,"The majority of what it told me that I had already known prior was pretty accurate, and it was interesting finding out what ...",Amazon Customer,,,4,5.0,"I received my results quicker than I expected, it took about 3 weeks. The majority of what it told me that I had already known prior was pretty accurate, and it was interesting finding out what region I am from.",2016-09-25 00:00:00
23andMe,,Health info scant,oldlady,,,9,3.0,"Ancestry info better than health. Tests for rare diseases, but not many common ones. Disappointing.",2017-01-26 00:00:00
23andMe,,Five Stars,Joanne Nelson,,,3,5.0,Got this for my mom. Very interesting.,2016-12-28 00:00:00
23andMe,,... guess it's not really their fault that I have boring genes but it honestly taught me nothing,Sara Beth,,,10,3.0,"I guess it's not really their fault that I have boring genes but it honestly taught me nothing. I'm like 100% European and have nothing else except a fructose intolerance? okay. I guess it's good to know I don't have a million other conditions or that my family tree isn't something different than what I expected, but I was just a little bored with the results. Guess really I'm bored with me. :)",2017-01-04 00:00:00
23andMe,,This is NOT ACCURATE!! The percentages keep changing ...,DMom,,,28,1.0,"This is NOT ACCURATE !! The percentages keep changing and when you add your child it combines the geneology not giving an accurate percentage. One cannot go from 0.0 to 7.5 % or from 50% to 24%!!! For example I had 50% Italian, when I combined my child, my percentage went to 24% ! I called and they said they estimate 50% of my DNA ...YET they estimate her to have 33% of Italian heritage from me! How can that be if they lowered me to 24% that would give her 12% not a higher estimate! This makes NO SENSE!!! If you do decide to do a test do them separately and KEEP THEM SEPARATE DO NOT COMBINE. They call it PHASING so I asked them to UNPHASE it and go back to the original because the computer obviously messed up, and they said they could not UNPHASE this so PLEASE DON'T COMBINE to COMPARE!! Compare on your own.",2017-02-06 00:00:00
23andMe,,Very s l o w service,John T Kozlik,,,6,1.0,"After waiting a few weeks for them to receive the sample I got an email that it would be another 6-8 weeks before we get my results. That’s a pretty low bar. For the price, they should probably get some more staff to improve their turn around.",2018-01-21 00:00:00
23andMe,,DNA,Jo Helf,,,12,3.0,"Way too vague, not what I expected and not as valuable for the cost.",2017-06-10 00:00:00
23andMe,,"Results may or may not be significant, but fun to play around",BadgerBadgerBadger,,,7,5.0,"I've been wanting to try 23andMe for years now, but it got more expensive right at the time that I decided to go ahead. So I was waiting and waiting for some sort of sale, and I was thrilled to come across this at a discount on Amazon Day. The collection process was very easy -- just spit into a tube, follow their directions to shake it up and cap it off, and use their prepaid mailer to drop it into the mail. Unfortunately, after waiting 4-6 weeks for results, I got an email saying there wasn't enough DNA in my sample to run the test. That's rare, but it can happen. If it does, they send you a new collection kit and run it again at no charge. If they can't perform the test on that second try (even more rare, but that can happen too), they refund your money. I did some internet research before the second try, and this time I chewed and chewed on the inside of my cheek to try to slough off enough cells to provide the DNA. Was nervous during the wait for results, but the second time worked like a charm! I was grateful to 23andMe for providing such good service in terms of the re-test.

As for results, my nationality report was not interesting in any way, but I didn't really expect that. I'm 99.9% northern european, which came out as 50% ""generic European"" and smaller percentages that could be matched to specific countries. The specific countries matched exactly with what I would have expected based on my grandparents' heritage. The website lists registered users with related genetics (you can choose whether or not to appear in those listings), and there was nothing terribly exciting, but there was a 2nd cousin whose family names included my grandmother's (very unusual) maiden name, so that was kind of cool. I really signed up largely for the raw data to use in analyzing my health reports. The actual 23andMe genetic health report was fairly skimpy compared to the number of potential mutations out there, but they did correctly identify one significant mutation (Alpha-1 Antitrypsin Deficiency) that I already knew results for from a past genetic test. Haven't explored the condition information available on the 23andMe website, but I know that there is some. I've been using a 3rd party site (Livewello, paid but relatively inexpensive) where you upload your raw data from 23andMe and then can find out results for 1,000+ specific bits of genetic material. In my case, no incredibly useful results but it has been great fun to play around with!",2017-10-16 00:00:00
23andMe,,All 6 of us look like our mother,Sharon A.,,,2,2.0,"I had done AncestryDNA, got results. When 23andMe came on sale I bought 4. Gave 1 to sister, 1 to grandaughter, 1 to daughter, 1 to friend. I don't believe the results for my sister. My and my sister's mother's parents were from Sweden. My paternal grandparents from Ireland, Germany & France. My sister describes us as ""twins that were born 4 years apart"" (We look alike). According to 23andMe, she is not Swedish (I remember her birth and how we celebrated it) and is Irish 99%, not even less than 1% Swedish. All 6 of us look like our mother. I think that 23andMe, since it was a sale, didn't do the type of job they would have if we paid $200 apiece. My son bought the $200 one (23andMe) on Amazon Prime day for half price. I would like to know if DNA can be changed by disease. My sister had experimental treatments for Leukemia in the late 40s and early 50s. Don't know if that could account for it. But I was disappointed.",2018-03-06 00:00:00
23andMe,,Rip off for health/medical screening. A lot of money to tell eye and skin color,Amazon Customer,,,51,1.0,"I was excited to learn more about any medical conditions there are in my family's DNA, but I was told my eye color, skin, color, hair color and texture, and that my ear lobes were attached to my head. What the hell? I have contacted the company who says they do not do medical/health screenings. I am not alone in my complaints. Use Ancestry.com and learn about your family. They do not offer medical, but at least, they did not say they would.",2017-03-25 00:00:00
23andMe,,Do not waste your $,Trish Mcmillan,,,23,2.0,Please save your money on this upgrade! DNA was as I expected. They do NOT test for ANY common diseases. Things like bloom disease or maple sugar urine blah stuff that I could not prounce or figure out was in the report. Nothing relevant for most people. When I called to express my disappointment I was told they are still working with the FDA to scan for other disease's.,2016-11-22 00:00:00
23andMe,,Great company to work with.,Franklin L Robinson,,,2,5.0,Very happy with 23andMe service.,2017-03-15 00:00:00
23andMe,,Waste of money,Buck Larou,,,113,3.0,"This has been a waste of $200. I was hoping this would identify the big diseases. Instead it lists obscure illnesses. The ancestry portion is completely wrong. My parents,grandparents and great grandparents were born in Greece yet according to this test, I'm 0% Greek and 45% Italian with the rest being middle eastern. Don't waste your money on this saliva test.",2016-12-10 00:00:00
23andMe,,Three Stars,Amazon Customer,,,1,3.0,"I am still currently waiting on results..

Realize you'll need alot of spit!",2017-12-12 00:00:00
23andMe,,Five Stars,Jane H. Sciacca,,,2,5.0,As advertised.,2017-06-08 00:00:00
23andMe,,Found out I have really good genes.,Jake,,,0,5.0,"Paid $200 for the health report.
It is amazing to read through all the information on the site",2017-08-13 00:00:00
23andMe,,"Basically giving them data, DNA, and dollars, and getting the shaft in return.",D. Bushe,,,14,1.0,"Very Disappointed.
Website is buggy.
After carefully submitting my sample, they messed up the processing, who knows if they will ever get it right.
Replied to all the survey requests, some of which are a real pain due to the structure of the questions and answers.
Basically giving them data, DNA, and dollars, and getting the shaft in return.
I've heard all the bad things about ancestry, maybe it's better to hold off on the whole turning over your DNA thing for a while unless you have a dire need?",2017-09-13 00:00:00
23andMe,,Three Stars,Joseph Sindicich,,,0,3.0,Expensive and too long for the results,2017-07-21 00:00:00
23andMe,,Five Stars,billmem,,,0,5.0,Can't wait to see what is says about me......they probably do not have a perfection category....LOL,2018-06-18 00:00:00
23andMe,,Do Not Waste Your Money,Amazon Customer,,,7,1.0,"Do not waste your money. I can't believe I fell for this. This is a two part DNA kit and cost more than twice as much. The ancestry part is very general, descriptions like Northern Europe vs Southern Europe. There were no surprises but it also was so high level how could they be wrong. The Health portion of the DNA test was a complete joke. The type of things they tell you (Traits) are really silly. Don't do what I did and NOT RESEARCH this product. If you feel strongly about getting this product, do the research so you're not disappointed like I was.",2017-09-06 00:00:00
23andMe,,I love what I found out with these tests and even ...,Jose,,,0,4.0,I love what I found out with these tests and even bought one as a gift for a family member.,2017-01-20 00:00:00
23andMe,,No value added,Honest Opinion,,,5,2.0,I do not see any value to this. The health portion of it is completely useless and does not really break down much. I would not recommend this product at all.,2017-11-16 00:00:00
23andMe,,"Super cool, buying more",R. Q. Clark,,,63,5.0,"The ancestry information that comes from 23andMe is absolutely captivating, but has significant application beyond 23andMe if you download your dataset and import it into any number of third party analysis products. Examples: By importing my 23andMe dataset into Athletigen.com I was able to look at how several specific genes influence my athletic ability (spoiler: I'm shouldn't go into power lifting). By importing the data into Promethease I was able to see research on hundreds of my genes and how my particular gene variants impact how I look, how I might age, my health, and even my personality.

There are dozens of programs out there that can use 23andMe data to tell you fascinating and useful things about yourself.

It took the Human Genome Project $2.7 billion and 18 years to sequence the first human genome. That this level of genetic analysis is available at this price today is no less than a marvel of human ingenuity. This is a superb, accessible product that can unlock significant additional functionality for those who are inclined.",2015-02-14 00:00:00
23andMe,,I don’t believe in it! Don’t waste your money!,RB,,,2,1.0,"First of all you have to be in your reproduction age in order for them to be able to test you, something they don’t say in their commercial on TV!!
Second of all they ask you every questions you have never thought about! It’s like telling a fortuneteller about your life, then she tell you what has or will happen in your life!",2018-08-13 00:00:00
23andMe,,Important to know,Kathleen Young,,,0,5.0,Great information,2018-08-12 00:00:00
23andMe,,Joe Are,Amazon Customer,,,0,5.0,"Received, all that was promised, great!! Give them a ten.",2017-01-05 00:00:00
23andMe,,the response to test....,gailann procaccini,,,0,5.0,very disappointed cannot open summary,2018-06-20 00:00:00
23andMe,,Not a happy customer at all,Kimberly Dixon,,,11,1.0,"Not a happy customer at all. If you're wanting raw data for medical info look elsewhere. I ordered a kit about a year ago and it was great, all the info I needed was available and I was able to use outside sources to research. Ordered 3 more kits for Christmas and half of the important info in raw data is missing!! Apparently they discontinued testing for many of the SNP's without the customers being aware. I now have to seek out another company and test to get the info that was once available through this kit. I don't usually write reviews, but I think it's important that people know what they are and are not getting. I've raved about my experience with the first test and now I am just mad that I wasted my money, time waiting and I have only half of what I paid for. This is not weird SNP's info missing, this is some basic things. If you're looking at the newest info on MTHFR, etc. and follow Dr Ben Lynch (""Dirty Genes"") you will NOT get all the info you are wanting!! I contacted customer service and basically was told ""too bad, we don't test for that anymore"", it would of been nice to of known that before I spent the money!",2018-02-14 00:00:00
23andMe,,Total Waste of Money,MPS@2014,,,94,1.0,"Do not buy this from Amazon. They mark up the price by $50.00. I wish I had known that before. Also, it was a total waste of money. It can't really pinpoint what my ancestors were. Telling me just ""Broadly Southern Europe"" can mean a lot of places. Also they put German & French together on their report and British & Irish. My family is French and Irish. I am not sure why they put them together on this report. It should be broken down.",2016-09-18 00:00:00
23andMe,,Five Stars,Ann Berns,,,3,5.0,As described,2016-10-25 00:00:00
23andMe,,Three Stars,Amazon Customer,,,0,3.0,It was ok but more difficulty to understand then I had thought,2017-10-08 00:00:00
23andMe,,Makes a great gift,floiran pagan,,,2,5.0,Makes a really great gift,2017-11-16 00:00:00
23andMe,,Great Information,Tony V.,,,5,5.0,So Far So Good. I have ordered 2 more for family members. I like the reports and found their questions thorough and very helpful in determining a lot about you but perhaps any possible health risks. It's good to know more about yourself.,2016-10-25 00:00:00
23andMe,,Should have believed the reviews...,MW,,,7,1.0,"4+ Weeks after shipping the samples to 23andme, 2 of them. Both were scanned by the post office and I have the receipts. First one delivered 3 weeks ago to them, second one is showing unknown on USPS's site (yes, not a 23andme issue besides the bad barcode on the return box).

Talking with their support as both shipments are still showing as ""in transit"" on their site. Receiving the reply below, very confirming and making me feel warm and fuzzy about the process (NOT!):
________________________________________________________
Thank you for your reply. At this time, we are unable to provide a specific timeframe of when this system upgrade will be completed within our laboratory.

Due to this system upgrade, we are unable to accession kits at this time. A kit is marked as ""received"" by our system when it is physically opened at the lab and the kit barcode is scanned - this process is referred to as accessioning. In order to scan the barcode of each sample kit as received, this upgrade must be completed. We hope to upgrade our system within the next few weeks and accession your sample kit as soon as possible.

We know our customers are excited to receive their results and we strive to deliver them as soon as possible, while still meeting our quality standards. Please be assured that our laboratory is working overtime to complete the upgrade of our systems so they can proceed with processing sample kits.",2018-08-16 00:00:00
23andMe,,Not worth the money,Roma,,,21,1.0,"The information from the DNA sample was very limited in scope. I did not find out anything that I did not already know and some of the information was incorrect. My advise is to save your money for something worthwhile, because this is not!",2017-01-05 00:00:00
23andMe,,Five Stars,Michelle Stewart,,,1,5.0,received and sent in.,2017-03-30 00:00:00
23andMe,,Useless info and poor customer service,Nick F.,,,7,2.0,"I bought the ancestry report, which is kind of neat, then after I finally got my results, the company offered the health and wellness reports at a discount. I decided to spend the extra money and get the other reports because the first ones were cool.

The upgraded reports told me such amazing things like I probably don't have a widows peak in my hair and my ear lobes might be detached. The health recommendations were earthshattering insights like ""avoid fast food"" and ""exercise.""

The extra reports were immediately sent after my payment; no extra work needed to be done. I excitedly dug into the new info and, after being disappointed, filled out an online form to request a refund an hour after my purchase.

I got an email response saying they couldn't take back my access to the new reports on their website so they wouldn't be able to issue a refund because they started what reports were included. They did not say how useless the info was in those reports though.

If you are considering purchasing, just get the ancestry reports and save your money from the other reports.

Update: After disputing the charges with PayPal, 23andme offered to give a refund if both the health report upgrade and the original kit that I was happy with but took away access to the info from both. Changing my review from one to two stars for eventually making it right after making me jump through hoops.",2017-08-23 00:00:00
23andMe,,I love this however they are so slow,Jennifer,,,3,4.0,"Honestly, I love this however they are so slow! It has been a good couple weeks and still waiting for the results. I would recommend to anyone but tell them there is a long waiting time.. Watching paint dry with this but in the end I am sure I will be excited to see results.",2017-06-07 00:00:00
23andMe,,I was very optimistic about this test ... UNTIL ...,AP,,,64,1.0,"I was very optimistic about this test ... until my results arrived. EVERY SINGLE RESULT/REPORT turned out to be wrong, except that, yes, I do indeed have brown hair. I was told I can ""smell asparagus."" I didn't pay $199 for this to be a pertinent fact to learn about myself. My ethnicity came back as Italian when, in fact, I have absolutely no Italian ancestry whatsoever. It's a common answer 23andMe provides when you are Armenian. There is a vast difference between being Armenian and being Italian ... two entirely different continents, to begin with! Overall, this is a company that needs to expand its database and genome samples before they charge people money for reports that are nowhere near factual to begin with. Very disappointing.",2017-04-04 00:00:00
23andMe,,big pharma scam,Harry Barry,,,4,1.0,"GSK owns 23andme now, so you're all paying a premium to have big pharma profit off you twice. All those consent forms you're agreeing to? Those are giving GlaxoSmithKline access to all of your DNA data. Not what I initially signed up for, so I opted to delete my data and destroy my sample when the news was announced.

It was nothing special anyways, a lot of speculation on 23andme's part, and nothing definitive.",2018-12-11 00:00:00
23andMe,,Five Stars,Amazon Customer,,,0,5.0,as described,2017-11-09 00:00:00
23andMe,,Five Stars,Amazon Customer,,,0,5.0,Great information,2017-11-11 00:00:00
23andMe,,Better than Ancestry DNA test,christie,,,2,5.0,"I bought this on Prime day as the price was begging for me to compare it to my previous Ancestry DNA test. I have traced my family lines back a couple hundred years+ so I already know where my ancestors come from but I was still inquisitive. The test results were very close in percentages to my Ancestry DNA test (within 5-7% of each other). I really liked the health aspect of this test and found it interesting. (luckily, I am negative for all that worried me) I do like that in the results I can select and compare selected people with others linked to my DNA which helped me to determine which ancestral line they come from. I also found it fascinating that it linked me to others who are descendants of the Mayflower but cousins removed many times over. Having researched my ancestral history already gave me an advantage in that I recognized some of the last names of people in the results with whom I am related to from many generations ago! So it was really neat to see that come through and think - Hey! I know f you LOL - PLUS 23 and me even told me how I am related to a King and with that knowledge I was able to trace that line out.",2018-09-24 00:00:00
23andMe,,HORRIBLE!,Amazon Customer,,,12,1.0,Wish I could give 0 stars. I had 3 kits IN A ROW for 3 SEPARATE INDIVIDUALS that the company was not able to analyze and had to return. Absolutely ridiculous. I will NOT be reordering and will be requesting a refund.,2017-07-16 00:00:00
23andMe,,Very poor Customer Support.,J Streep,,,7,1.0,"Unable to register my kit. Customer Service is poor. With all the money they spend on PR, you'd think they could spend more on a state-of-the-art Customer Service computer program. Ancestry.com is much easier.",2018-11-08 00:00:00
23andMe,,Dont bother,Just me,,,6,1.0,"Fake news. Took 3 months for results, then said I've got half sister which due to timeline is impossible. Health reports are sketchy and nothing to report.",2018-11-16 00:00:00
23andMe,,DNA is fascinating! 23andMe is a great way to unlock your genetic history and learn about your body!,KungFu Monkey,,,6,5.0,"It is amazing how much information has been discovered about our DNA! Bringing potential awareness of certain maladies that you are predisposed to contract like Alzheimer's, Parkinson's, Gluten intolerance, gene mutations that can mean you don't detox quickly. As well as being able to know more about your ancestry. It is fascinating.",2017-11-01 00:00:00
