name,id,userRatingCount,avgUserRating,title,author,authorId,rating,date,voteSum,voteCount,content
healow,com.ecw.healow,20852,4.2205061912537,,Harry Myer,103895145172743620792,4,2018-05-21 17:24:15,,,"Can't delete messages, some fuctions not intuitive, not tablet friendly, forces portrait view, a bit of a learning curve, some fuctions don't work, some just don't make any sense. OK for very basic and limited exchange of information"
healow,com.ecw.healow,20852,4.2205061912537,,Steven Bridges,116543737704851875700,4,2018-11-07 18:02:57,,,"Difficult to setup, but works well once done"
healow,com.ecw.healow,20852,4.2205061912537,,Ronald Bragg,114575189141107987066,5,2018-11-07 17:54:26,,,Love being able to check my results on my blood test and find out my medicines and everything without having to call the doctor
healow,com.ecw.healow,20852,4.2205061912537,,Eddie Covington,111884085974003682892,4,2018-11-07 16:44:34,,,This is very useful. Also helpful. Thank you for the app.
healow,com.ecw.healow,20852,4.2205061912537,,Marty Fullerton,101871504114569266524,5,2018-11-07 16:28:36,,,Easy to. Use
healow,com.ecw.healow,20852,4.2205061912537,,H Adams,101459759687087164663,5,2018-11-07 14:41:02,,,Great app that helps with most of your medical things
healow,com.ecw.healow,20852,4.2205061912537,,Ashanti Wilson,111290736811333595591,5,2018-11-07 12:51:28,,,"Such a important informative app, yet easy to navigate. I'm very surprised an pleased and in love😍"
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,116970973526641558284,4,2018-11-07 05:31:40,,,I like it.
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,105663408834156151416,4,2018-11-07 04:49:38,,,Not bad seems to have all the pertinent info needed a little difficult to navigate at first but overallit serves my needs. So not bad.
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,113402145182035377058,5,2018-11-07 04:06:47,,,I love this app.
healow,com.ecw.healow,20852,4.2205061912537,,Diane Begle,104506156350299840862,4,2018-11-07 02:07:24,,,I can not get lab results
healow,com.ecw.healow,20852,4.2205061912537,,wendy brueggeman,106519865542817113267,2,2018-11-06 23:30:14,,,I prefer my care app. The password used to be impossible to remember . Now I do like the pin code thing. But my kids should automatically be added.
healow,com.ecw.healow,20852,4.2205061912537,,Joaquin Reveron,109943902748025486422,5,2018-11-06 21:58:51,,,Excellent
healow,com.ecw.healow,20852,4.2205061912537,,howard ivory,105603498552602614339,5,2018-11-06 18:52:04,,,na
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,101855252253668426986,5,2018-11-06 18:36:29,,,Great program
healow,com.ecw.healow,20852,4.2205061912537,,Antoine Moore,102649842061619707675,4,2018-11-06 15:20:54,,,Thanks for an easy to use app
healow,com.ecw.healow,20852,4.2205061912537,,Nichole Reyna,117480447155247150393,5,2018-11-06 15:01:43,,,Love it. I can basically put a clinical call to my Dr myself.
healow,com.ecw.healow,20852,4.2205061912537,,Paul Olivier,100727152102943218458,5,2018-11-06 14:21:51,,,Perfect App!!! Very Helpful!!!
healow,com.ecw.healow,20852,4.2205061912537,,Angel Saavedra,105276763755879212040,3,2018-11-06 14:21:44,,,Too early yet. Have used it only once
healow,com.ecw.healow,20852,4.2205061912537,,Cha Chi,108810016225091553203,5,2018-11-06 10:17:44,,,Excellent way to stay in touch with Drs.
healow,com.ecw.healow,20852,4.2205061912537,,Nathan Ricketts,100228076513049510934,5,2018-11-06 01:46:52,,,Great App that allows me to stay connected to all my medical needs!
healow,com.ecw.healow,20852,4.2205061912537,,Judy Olive,103309358203326222763,2,2018-11-06 00:10:02,,,You cant communicate both ways.
healow,com.ecw.healow,20852,4.2205061912537,,Dianelis Rodriguez,112949152230711670399,2,2018-11-05 22:19:53,,,The app is not showing my update information
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,101722699798223216853,5,2018-11-05 22:16:22,,,Love it
healow,com.ecw.healow,20852,4.2205061912537,,Larry Adamec,104123980236048842870,1,2018-11-05 21:44:05,,,The entire healow system does not work. It keps telling me it can't find a record of me in its system.
healow,com.ecw.healow,20852,4.2205061912537,,Will 24s,104974847036351549772,5,2018-11-05 21:16:23,,,Really like this app great for reminders of appointments dosage updates and appointment reminders for multiple doctors
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,102994734413619065629,5,2018-11-05 19:47:14,,,Easiest app to log onto and easy to navigate
healow,com.ecw.healow,20852,4.2205061912537,,Debi Sansone,118262809001248059095,4,2018-11-05 19:01:48,,,Very useful
healow,com.ecw.healow,20852,4.2205061912537,,Betty Harrison,112632023848169158301,5,2018-11-05 12:52:27,,,Once you get into the app it is easy. However it takes a minute to get started.
healow,com.ecw.healow,20852,4.2205061912537,,Timothy Miller,104388506552593817305,5,2018-11-05 03:06:37,,,"App seems efficient, effective and user-friendly."
healow,com.ecw.healow,20852,4.2205061912537,,Kimberly Harris,115161004213712663596,4,2018-11-05 02:43:51,,,Very helpful way to communicate with my PCP.
healow,com.ecw.healow,20852,4.2205061912537,,Steve Wms,106173869583203710593,5,2018-11-04 21:00:36,,,This app definitely helps me to keep track.
healow,com.ecw.healow,20852,4.2205061912537,,Beatrice Reape,108370520929527934393,4,2018-11-04 16:14:54,,,"I was told to get my lab notification from this app,they are no where to be found. PLEASE HELP ME FIND THE NOTIFICATION.?"
healow,com.ecw.healow,20852,4.2205061912537,,A Google user,110365516517231966056,5,2018-11-04 08:02:49,,,This app makes life soooooooo much easier
healow,com.ecw.healow,20852,4.2205061912537,,Scott Blake,103634621439308821160,4,2018-11-04 02:00:21,,,Good app. Needs to update drug descriptions.
healow,com.ecw.healow,20852,4.2205061912537,,Dan Prascher,118035772166137054639,1,2018-11-03 18:55:01,,,You can never delete emails?!
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Karen Moore Ward,106437580069642430820,2,2018-11-02 10:13:04,,,Tends to freeze up making tracking a chore
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Jennifer Wood,104747928745579301121,3,2018-10-07 12:07:52,,,"The most recent update screwed up the step counter; it says I already have negative 6,000 steps when I woke up! Please fix! My employer is using this app to measure my health to determine my bonus."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Jeffery Johnson,104314798985316936740,1,2018-10-02 12:17:53,,,"The app is slow, clunky, unprofessional! Typical of the our health system in this country. You have to put in your information twice before it accepts it and sometimes it still won't accept. I hate this app and yet it's tied to me getting more HRA points."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Jac P,110111951965896910066,4,2018-09-30 17:49:18,,,"I didn't realize how much I wasn't taking care of my health until I downloaded this app. It really opened my eyes to a healthier lifestyle! Convenient and it works. Only thing I would change is how the calls are rated. (Ex. Uneasy, impatient, etc.)"
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Rose Glad,103135461115863380871,2,2018-10-01 04:13:51,,,"Won't let me edit my steps when I choose edit. Says my data is tracked automatically. No it's not. No option to add Samsung gear fit tracking. In all, the new update seems like a step backward."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Melinda Barbree,101045468878196443628,2,2018-10-31 00:04:08,,,"When I first downloaded the app, it worked fine... then it stopped tracking my steps and will not hold the steps that I enter manually... noe, the app will not even open! Ugh!"
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Jay Dewberry,109597425177433876634,2,2018-10-19 02:11:45,,,Latest update stopped letting me update some parts of my tracker. The app crashes anytime I try to track relationship or stress. So disappointed because now I'm not having as many green days. 😕 Not fair!!!
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,115829596591379325932,5,2018-09-30 23:12:57,,,Since I started using this it has kept me more health conscious start a exerciseplan and staying with it as well as tracking all vitals Thank you Dr.OZ
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Diane Holland,107729170638982412099,4,2018-10-22 16:25:37,,,There seems to be some hiccups in the app. It doesn't recognize stress appropriately.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,100559662537102065966,2,2018-11-01 23:18:41,,,"Too clunky. Way too much ""stuff"" to update to get a green day. I will go back to my Fitbit app and remove this one. My employer pays me $20 to get steps in daily and it isn't worth the effort with this app."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,106326569016486315948,3,2018-10-01 22:09:22,,,Earlier problem was corrected...lost data was restored within 12 hours of requesting correction
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Tiffinni Commings,111331123431948396982,2,2018-10-08 20:21:28,,,"Repeatedly having difficulties clicking on, and submitting info on questions asked."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,110749439257423567058,3,2018-10-02 19:13:55,,,This apps latest update continues to have issue with allowing 'steps' entry. Will not save.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Christopher Lee,105931904419415184383,4,2018-10-01 10:45:14,,,Last update did something to the Medications section of the checkin. It won't switch from yellow to green when you in what you took that day. #bug
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Kathleen Hannifan,118137874572531460094,3,2018-10-05 12:56:28,,,Great app for living healthy lifestyle. Encouraging and informative articles and videos. Also wonderful recipes
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Mayra Hernandez,105480173242661097878,1,2018-10-21 17:28:01,,,Mayra Hernandez I finally found two icecream shops.5 miles from same hospital. Extreme make over in progress . Wii try to be back at2:00pm. Hair growing back in. Going to the terrace on my gloo
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Joyce Winters,113625082490914724400,5,2018-10-22 20:12:40,,,"This app helps me to be healthier, to think about my health more and to make better choices with what I eat. There are videos and articles with great information. I really like it."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Karen Cheatham,110107120283646384670,3,2018-10-01 00:44:22,,,Stops tracking and working altogether often.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Lori Wheelis,115666960667692804430,4,2018-10-02 15:59:44,,,"Good app, but I prefer others to track my health more accurately"
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,101672554127077599948,1,2018-10-01 12:49:34,,,Won't let me edit my goals
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Tina Smith,109146768541984023078,5,2018-10-04 13:49:07,,,I like it. To Keep up with what I can eat and not
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Michelle Norwood,102480402197214927470,5,2018-10-01 00:19:21,,,I appreciate this app.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,110031109015924123286,5,2018-10-04 17:31:43,,,Like sex
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Timmy Mayfield,107382817990864301019,5,2018-10-21 13:03:20,,,Please ove Love it love app
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,112143723835184706659,5,2018-10-06 22:33:38,,,Great for work
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Tom Landon,116163130450835222355,4,2018-10-02 00:33:54,,,Like it
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Melissa Moses,100252191093698283517,5,2018-11-01 02:42:25,,,Ok
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,102453246504592603408,3,2018-10-01 01:50:40,,,"Few of the health ""trackers"" stopped working. Also as of 9/30/18, a new update is available and I cannot update nor complete my daily activity/tracker"
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Lisa Chastain,103473280352100502874,5,2018-09-26 21:47:29,,,This app is wonderful if you take the time to work on it
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Tammi Andeson,113733765626982218150,3,2018-09-30 18:25:11,,,Sometimes it works sometimes it doesn't
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,sabrinaadams4142 zionsmom082,100642105747184916780,4,2018-10-03 17:49:12,,,Awesome app great to have!
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,LaConya Bland,100800539230979205955,4,2018-09-28 02:49:32,,,Unknown
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,SarahBeth Benes,102974208165193533995,3,2018-09-21 02:26:20,,,"Well it does not interface with my fitness device. It's rating or stress that cetera on phone calls is shall we say a highly creative. A good call with my daughter will be rated as stressful, and a bad call with a parent for I was being very careful with what I said and how I said it will be rated as good. I had to turn off automatic sleep tracking, because if you don't verify it the next day properly, it doesn't count. The same four steps. It is easier to enter them manually, then to leave the automatic tracker on."
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Maurice Collen,102602032338540285451,2,2018-09-10 20:02:57,,,"Time for a complete overhaul of this app. It has crashed three times since installing it just 6 days ago, twice in the last 24 hours. I had to ""Uninstall"" and then ""Install"" again each time. Not sure it is worth the effort. Next time I uninstall it will be my last time. 😡👎"
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Dan Akins,115008676760511148526,1,2018-09-06 01:04:12,,,It keeps losing my password and refuses to let me reset it
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,107091408910454332948,1,2018-09-02 02:39:25,,,Keeps crashing since the new update.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Jerry Stephens,118174233620768873758,3,2018-09-12 21:17:12,,,Need to enter glucose for averages along with monitoring BP.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Franco Stipa,104154101095788524139,1,2018-09-07 14:54:33,,,It's just a poor app.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Paulus Sorey,117113205277681597845,5,2018-09-09 10:06:05,,,I like it very much
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,107007940479298706034,5,2018-09-12 07:06:34,,,I like it very much.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,German Miranda,107075917648092286304,4,2018-10-01 20:23:01,,,I like it
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Faith vlogs,117069165105879258514,5,2018-09-13 01:25:38,,,Awesome
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,107763289937492991611,1,2018-11-07 03:35:19,,,Fortnite is better
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,113056741515941034729,5,2018-10-31 07:57:03,,,I download this because fortnite android thing
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,101792313673748072105,3,2018-10-17 07:51:13,,,Curious to see if it is helpful
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Jared Williams,102599477474314774035,1,2018-10-16 16:09:52,,,They want access to record my phone calls and to be able to record at all times! No!!!!! They step WAY over the line for permissions. Their step counter (which I couldn't disable) has a notification always on which is pretty annoying.
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,A Google user,112577391662677042503,5,2018-10-07 03:48:11,,,Good
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Christiana Emmanuel,112518510587615864262,5,2018-10-03 18:29:13,,,I like this app overall
Sharecare,com.sharecare.realgreen,3018,3.9340622425079,,Linda Turner,102527378473959723962,5,2018-10-02 02:42:54,,,It is very beneficial for me.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Tom DeLuca,101096566060067300246,3,2018-10-15 04:00:23,,,The filter for refining the list of claims doesn't work. It's ignoring date range and patient name. It shows every claim for every insured person.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Gene Berger,109292310273514123827,5,2018-10-30 18:08:57,,,The app was very fast and was super easy-to-use. Plus I was able to access all my information very quickly. Not a whole lot of difference between the app and the actual web page. Very pleased.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Robert Ebert,105636374127852246415,5,2018-10-19 19:41:14,,,I think you people just plain suck
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Jeruss Harrison,116235011515645987764,1,2018-10-17 01:26:36,,,I can't even open it. It almost completely freezes my phone every time I try. I have a Note 8. ☹
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Georgina Starkweather,118275703200819526807,4,2018-10-16 19:42:16,,,It has my medical card access.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Jen Strange,112566674633064265289,5,2018-10-16 20:57:47,,,Time saver for Blue Shield subscribers. I love the biometric login.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Shuja Mumtaz,103463051323402736057,5,2018-10-17 03:43:22,,,Great app! Very user-friendly.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,A Google user,111433840302019550880,5,2018-11-05 08:52:49,,,Great easy app
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Melody Pope,103937103116767525283,5,2018-10-30 18:24:37,,,Easy to use.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Halim Wakim,101414344462835822941,5,2018-10-05 07:16:06,,,Puts everything at your fingertips which is extremely helpful
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,A Google user,114704945689905875189,5,2018-10-23 20:53:49,,,It's great . Helpful to find a Doctor near me.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Danny Rodriguez,107386841696511158503,3,2018-10-03 03:40:05,,,Its good fast and easy
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,A Google user,100926451063402997316,4,2018-10-04 04:39:51,,,Easy to use and quick.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,A Google user,108818609914193102198,5,2018-09-27 16:42:21,,,Works Great!
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Chaz Moore,104535498995343008485,5,2018-08-18 03:41:04,,,"Great interface, loved the whole thing."
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,ivan lugo,101112419770279884944,5,2018-08-31 23:19:26,,,Very useful and friendly easy of use special for payment.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,melissa lee,106652609122193583414,5,2018-09-05 02:25:04,,,Greatly improved.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Pooja Jmath,103115449793530777741,5,2018-08-08 04:47:27,,,"Love the simplicity of this app. All the information I need to manage my plan and benefits in one place, available to me on the go."
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,David Mcfall,114255228490324814242,5,2018-07-31 21:41:30,,,Great app! Love it.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Lina Abrudan,110229005031603828349,5,2018-07-18 14:49:28,,,Very user friendly
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Rosie Muranaka,116084372570356582009,4,2018-07-30 09:31:28,,,Easy to use.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Miguel Tejero,111334230500819374351,5,2018-07-31 06:10:53,,,Great app.
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Roger Irby,116736612987619958328,5,2018-10-27 13:22:29,,,"App for finding account info including a copy of your membership card, plan and other important information pertaining to your account. App for making a payment and setting up or removing autopay."
Blue Shield of California,com.blueshieldca.prod,696,3.0488505363464,,Dana Anthony,110363567323524260772,4,2018-10-08 17:22:34,,,"I forgot my insurance card. But not too worry, I just opened the app and there was all the info I needed. Awesome!"
higi,com.higi.main,860,3.9965116977692,,Shivakant Jha,110299421076466691689,4,2018-10-29 15:44:09,,,Looks great
higi,com.higi.main,860,3.9965116977692,,Jessica Inman,101656951157190262072,5,2018-10-15 18:03:44,,,Good way to keep track bp and weight
higi,com.higi.main,860,3.9965116977692,,LisaMarie Rhodes,101263589870281693709,5,2018-09-16 22:50:55,,,"I love the app, but it would be better if the machines at the store worked . Both of the nearest locations to me are regularly broken. Very frustrating. But the app is great"
higi,com.higi.main,860,3.9965116977692,,Charles White,116081352507770610412,4,2018-09-27 12:45:43,,,Great way to monitor 'one's weight' and to also keep a regular check on their blood pressure. I just wish they had these Machines EVERYWHERE!!
higi,com.higi.main,860,3.9965116977692,,Mario Alvite,112661033652095513154,5,2018-09-16 19:48:44,,,To me is a great way to keep up with my health regarding my bodyweight
higi,com.higi.main,860,3.9965116977692,,margarita martinez,101463846614235490693,5,2018-09-15 02:59:11,,,Excellent Service!💝
higi,com.higi.main,860,3.9965116977692,,A Google user,103704746525091370803,5,2018-09-18 15:52:15,,,Excellent
higi,com.higi.main,860,3.9965116977692,,Robert Hathcock,103704686733441442052,4,2018-09-03 22:11:11,,,I think this app is great for tracking your health stats. It would be great if I could export to PDF instead of CSV. It would be more convenient to sharing my stats with my doctor.
higi,com.higi.main,860,3.9965116977692,,Cara Ford,100985991477682107366,5,2018-08-06 00:04:46,,,"LOVE this app! So easy to go into my local Rite Aid or Sam's Club to check in. I love how I earn watts from my Fitbit steps and activity! One question, how do I check body fat? The Higi stations have the handles to grab, but it never prompts me to do so. Otherwise, super easy to use!"
higi,com.higi.main,860,3.9965116977692,,Steven Senh,105213858460414243621,1,2018-07-23 03:16:59,,,EarnIt was awesome until it acquired by Higi. All Higi wants is for user to continue to use Higi machines but ignores integration with Apps. None of my activities were sync from MapMyFitness nor Runkeeper.
higi,com.higi.main,860,3.9965116977692,,Jack Baumel,115290992114139382277,1,2018-07-26 19:44:22,,,Would not let me in with my verified password that works at the kiosk. Don't have time for this.
higi,com.higi.main,860,3.9965116977692,,A Google user,105396641044522292514,5,2018-07-30 20:37:38,,,Just started using it but so far so good.
higi,com.higi.main,860,3.9965116977692,,Kimmie Lambert,105817288756411027981,3,2018-07-12 11:23:46,,,"It used to be great, but now it won't sync my Fitbit data. Happened before, but I could remove then add my Fitbit back the last couple times. Now it won't let me remove my Fitbit, so I can't even try to get it to work again."
higi,com.higi.main,860,3.9965116977692,,Brian Washburn,106629785421912741482,1,2018-06-30 23:53:00,,,"Why don't you raise the blood pressure average to today's recommendations ? , which is 140/90"
higi,com.higi.main,860,3.9965116977692,,Michael Carolan,112142463531615030502,1,2018-07-09 19:24:29,,,Won't connect to my fitbit nor omron accounts.
higi,com.higi.main,860,3.9965116977692,,Craig Sherman,107471020831374290921,3,2018-06-21 18:14:12,,,Use for metrics but average tool
higi,com.higi.main,860,3.9965116977692,,Nancy Arellano,101272879240207020373,5,2018-07-12 00:59:53,,,I like it alot
higi,com.higi.main,860,3.9965116977692,,Anthony Vigliaturo,100744233922603957376,2,2018-04-25 21:05:06,,,The app says that it is able to sync with Google Fit it did for a little bit then would seriously stopped for some unknown reason the company nor the app developer has responded to concerns. The FAQ page says to disconnect and then reconnect it will no longer let me reconnect
higi,com.higi.main,860,3.9965116977692,,Bill Richards,104831066391103314803,5,2018-04-17 04:11:02,,,Great app to log my BP for next Dr appointment. But what a data hog!! Can I disable any unused features? I only use it log in via the bar code and it still craves data.
higi,com.higi.main,860,3.9965116977692,,Tanya Adams,108439076059631643222,3,2018-04-09 17:32:29,,,"Great app, but the challenges are too easy and there need to be more of them. Find some corporate sponsorship to get more prizes!"
higi,com.higi.main,860,3.9965116977692,,Vicki Osborne,116977389281531541282,5,2018-02-23 20:35:48,,,Good app easier to go to pharmacy than firestation
higi,com.higi.main,860,3.9965116977692,,Cory Henningsen,101683349965740760197,1,2018-01-07 00:16:00,,,"It auto calculates BMI by weight and height, which is a terrible idea. Muscle weighs more than fat, so anyone who uses this program will be told that they're overweight if they strength train. The only effective way to measure BMI is to use calipers or neck taping in conjunction with height and weight measurements.  By higi standards, I am considered ""obese"" and have over 30% body fat when a caliper measurement checks me at 18%."
higi,com.higi.main,860,3.9965116977692,,Leeann Younger,115828187749593564158,1,2017-12-13 16:42:31,,,The scanner doesn't work to capture my info on the higi station.
higi,com.higi.main,860,3.9965116977692,,Habanero CEO,109049354670976905643,3,2017-12-10 20:29:11,,,"There is supposed to be a way to capture results with the app when the station is offline.  However there is no ""capture "" listed in the options"
higi,com.higi.main,860,3.9965116977692,,A Google user,105949892133485519320,5,2018-01-13 00:41:50,,,Tried it @ Sam's club while waiting for Rx and liked it.
higi,com.higi.main,860,3.9965116977692,,A Google user,115442989339427837300,5,2018-01-21 04:43:17,,,It's great
higi,com.higi.main,860,3.9965116977692,,A Google user,101931964461196104481,2,2017-11-15 01:40:16,,,"The Higi Andorid app should be 99% open sourced, as it is still full of bugs and functional defects. The Higi Website should also be 90% open sourced, as it has some of the same problems as the Android app.   Most importantly, the Higi Stations themselves are a reprobate festival of bugs. It is a shame that the Android app give you your weight with 2 digits of precision, but totally refuses to do so at the measurement station.   The measurement stations fail to ask you or give you 3 random choices for what you think your clothing weight is.   AND THE HIGI SCIENCE (acceptable blood pressure differentials for age) should also be open sourced. Higi stations are out of compliance with the currently acceptable EU standards for BP measurement.   The Systolic vs Diastolic are actually less important than the difference between the two. It is medical snake oil to only these, not Sys - Dys = Differential ... where that differential should be in the range from 35 to 50."
higi,com.higi.main,860,3.9965116977692,,cynthia posada,103310383252811791606,1,2017-11-13 02:49:03,,,"App hasn't been syncing with my Garmin device for the past 4 days. I've emailed customer support, as well as sent a message on Messenger. I hope I can get some help before the next challenge's deadline."
higi,com.higi.main,860,3.9965116977692,,Misty Dawn,112938649247690100125,5,2017-11-28 13:41:43,,,Loving it!
higi,com.higi.main,860,3.9965116977692,,Juan García,112296989534463919275,1,2017-11-05 19:11:25,,,The scanner doesn't work. Don't download it!
higi,com.higi.main,860,3.9965116977692,,Jim Dowdell,101569523296922397938,3,2017-10-12 19:25:27,,,"The app seems ok, but the interface to the machine itself is too cumbersome. Work is needed to streamline and simplify the overall experience."
higi,com.higi.main,860,3.9965116977692,,Stephaie Taylor,106280642796669447885,3,2017-10-23 19:08:29,,,Won't log my fitness and the app it's saying connected so I disconnected then re connected and still nothing.
higi,com.higi.main,860,3.9965116977692,,Tom C,102297691625622932954,2,2017-10-07 18:17:30,,,Scan tool doesn't work....app is garbage
higi,com.higi.main,860,3.9965116977692,,Heidi Brudy,106375201849101131371,5,2017-10-01 01:28:12,,,Its a great app to use in order to challenge yourself to lose weight
higi,com.higi.main,860,3.9965116977692,,Marvin Cairnes,109998556691980033606,4,2017-12-22 23:10:15,,,Just installed hope installed works great
higi,com.higi.main,860,3.9965116977692,,dustin wood,109263852736115473963,5,2017-08-03 11:51:23,,,"Kool app, nice app and very easy to use and very useful to use."
higi,com.higi.main,860,3.9965116977692,,Kim & William,113347664706843158959,3,2017-07-15 00:04:53,,,Never working at my local fredmeyers. Pointless to have it
higi,com.higi.main,860,3.9965116977692,,Mel Ha,108415195992184683756,2,2017-06-26 03:44:34,,,"Great concept, if it worked. Completely unusable.  Stops working every time I click something. Every single time. Two stars because I would like it if it wasn't so buggy."
higi,com.higi.main,860,3.9965116977692,,DynamicTech LLC,112193330598135069932,2,2017-07-09 23:47:39,,,"Remove intrusive notifications: ""You are right by a higi station"", unable to disable it even after turning off push notifications."
higi,com.higi.main,860,3.9965116977692,,Tamika Johnson,117520884034705479134,2,2017-07-03 01:02:16,,,App crashes with every click. Great concept if it works ....
higi,com.higi.main,860,3.9965116977692,,Don Phelps,104115055176456119714,3,2017-07-05 15:20:58,,,App not syncing with google fit and my steps are not being recorded now. Worked fine until yesterday.
higi,com.higi.main,860,3.9965116977692,,howard stevens,116183543895997057085,1,2017-06-26 02:27:00,,,App closes after a few  clicks....each and every dang time
higi,com.higi.main,860,3.9965116977692,,Alice Watson,111260463994234984158,1,2017-07-02 18:07:37,,,Always have issues of not working.
higi,com.higi.main,860,3.9965116977692,,Dave,100911006497241132076,4,2017-06-22 17:41:39,,,"At first, i was very critical. Seems to been layed out for what the Higi staff liked as opposed to what the user wants. Management overruling common sense. I finally figured it out and look forward to using it from now on."
higi,com.higi.main,860,3.9965116977692,,David Hemingway,114558105595134292283,2,2017-06-08 23:59:53,,,I have an account and requested password at a kiosk. new ones failed so I tried the app and it quits as soon as I select forgot password.
higi,com.higi.main,860,3.9965116977692,,Dennis Bergendorf Ii,102146379488745328171,3,2017-06-03 22:15:00,,,"Love the app as far as tracking test results from the local higi station, but cannot scan the QR code when the local station is offline."
higi,com.higi.main,860,3.9965116977692,,Blyth,115219082923347275200,2,2017-05-28 19:43:53,,,A very disappointing execution of a good idea
higi,com.higi.main,860,3.9965116977692,,A Google user,100322312830030637546,2,2017-05-26 23:01:43,,,This app sucked. Can't even change email.
