name,id,title,author_name,author_uri,voteSum,voteCount,rating,text,date
23andMe-DNA-Test-Ancestry-Personal,,What a waste of money,R. Lloyd,,,272,1.0,"What a waste of money! First you are prompted to answer a bunch of questions regarding your family medical history, which I did. Then you are prompted to answer a bunch of other questions what are then ""determined"" when you get your test results. ""Surprisingly"", my DNA results indicated that I didn't have the markers for any of the diseases that I marked as negative when I filled out my questionnaire. Your ancestry will then be grouped so broadly that it won't answer any of your questions. I'm ""European""? Not a big surprise. I'm also"" British and Irish"", which they grouped together. I wanted a test that would break the results down specifically. ALSO the test results were completely OPPOSITE of the results from the National Geographic DNA test, which broke everything down. I got MUCH, MUCH, MUCH more information from the National Geographic DNA test which breaks down the routes your ancestors took then this 23 and ME test which basically parroted back the info that I answered on the initial questionnaire. If you have an extra $200.00 to blow, donate to some charity.",2017-01-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Joey Clark,,,0,5.0,"Ordered it for the wife, she loves it!!!",2018-04-30 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,EDDIE PIERCE,,,0,5.0,great product,2018-04-10 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,I'm concerned that my results will just mirror the answers to the questions they ask when you sign up - things like 'where is your family from,R,,,4,2.0,"It's been over 3 months and still waiting to get my results, I guess my fault for ordering during the holiday sale/rush.

I'm concerned that my results will just mirror the answers to the questions they ask when you sign up - things like 'where is your family from?', 'does your family have a history of x disease?' etc.",2018-01-12 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Rosie,,,0,5.0,The health part is an added awesome bonus.,2018-04-28 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Ms.Z,,,0,5.0,Quick shipping and results posted approximately 6 weeks after returning sample,2018-01-28 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Highly recommend.,Amazon Customer,,,0,5.0,"Bought two of these for Son and his fiancé, they were impressed with the test results.
Highly recommend.",2018-04-17 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Easy to use,MJN,,,1,5.0,Easy to use perfect I only wish it took less time to process,2017-08-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,GREAT,Judie Laudahl,,,0,5.0,VERY INFORMATIVE. AAAAA,2018-05-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Johnny Chestpains Actor (WILLEFIXIT),,,0,5.0,kinda gives you an outlook on life that is where you are from and who.,2018-01-02 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,AmyBellevueMom,,,0,5.0,A great xmas present to my husband.. anxiously waiting for result,2018-01-26 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Amazon Customer,,,0,5.0,Was a great deal on Black Friday. Just got my results and am pleased with the 23andMe company.,2018-01-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,T. C. ,,,0,5.0,Great experience and definitely worth the cost.,2018-02-03 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,I am glad I took it,Royce C. King,,,0,5.0,I found the results very informative.,2018-04-10 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Not a good product,Rhett Holechek,,,0,2.0,DNA for location was not accurate. Health section told me very little - but super helpful to know that my ring finger is longer than my index...not sure I could have found another way to research that.,2019-01-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Lorena,,,0,5.0,Very easy to use and fast results on their website.,2017-12-25 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Four Stars,slavid,,,0,4.0,"Good product, but a little slow on the results.",2018-02-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Carlene Holm,,,0,5.0,I really like this product. It give you a lot of information.,2018-03-20 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Expensive but good,Erin Baldridge,,,1,5.0,It's good yea!!,2018-03-20 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Easy to use,Stacy Arnold,,,0,4.0,"Awesome price, hoping to get some clues on my moms health. Easy to use",2019-01-16 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Way cool,Leslie Hiller,,,0,5.0,This was exciting to do with my mom and learn more about our heratige,2019-01-16 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Disappointed with,Jim,,,0,1.0,"The first kit they could not read my DNA, the second kit they said they could not read so nearly six months pass and now I am out 100 because they failed to provide the service I contracted them for. Disappointed with 23andme",2018-04-17 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Took longer,Anonymous,,,0,5.0,"Took a while for results, but still good.",2018-02-25 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,"Extremely interesting, but, a lot to read, ...",Nicole Theiss,,,1,4.0,"Extremely interesting, but, a lot to read, and can be somewhat hard to follow. So much information to take in.",2017-09-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Four Stars,Frida,,,0,4.0,enjoyed it,2018-05-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Quick and easy to use!,Chad A,,,0,5.0,Got this on Black Friday via Amazon and it was $100 off! I was extremely happy with the price and was eager to buy this. Still waiting for my results via the 23&me company but should be good!,2018-12-21 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Getting to know my roots,Thomas J. Mckenzie,,,0,5.0,Looking for my ancestry,2019-01-03 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,It's good,mike mccarr,,,0,5.0,Good,2018-12-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Found out I was healthy and Native American!,Carla,,,0,5.0,Health information was very interesting. Wonderful to know I am healthy,2018-01-29 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Margarita Cazarin,,,0,5.0,Loved it!,2018-03-05 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Very cool.,Sabel,,,1,5.0,Lots of interesting information received! From genetic markers and likely traits to ancestral breakdown and generational distances. Very cool.,2018-01-03 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Jody Stokes,,,0,5.0,"Love, love, love!",2017-12-05 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Met my expectations,Anthony Saladino,,,0,5.0,100% European,2018-02-04 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Unfortunately this product was unusable. Manufacture would not process ...,neal,,,0,1.0,"Unfortunately this product was unusable. Manufacture would not process kit. I attempted to register ID number and was informed the item had been purchased with a ""stolen credit card number"". Amazon has offered a refund.",2018-04-30 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Wendy and Scott,,,0,5.0,Was a great bargain and now we wait for the results!,2017-12-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Like it.,Customer,,,0,5.0,Great experience. Was positively surprised with results,2018-03-28 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Bridget,,,0,5.0,Very satisfied with the whole process!,2017-12-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Wow!,MariaJ,,,0,5.0,This was exceptionally accurate!,2018-01-26 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Not as expected.,LindaH,,,0,1.0,"Not as expected, I did not receive any health DNA reports.",2018-03-31 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,23andme a great tool!,Betty J. Rogers,,,22,5.0,"I did both the health and the ancestry dna thru 23andme, I have found it very helpful in finding family that I never knew I had .... I was able to track back 23 generations using dna. The health screen has been an asset, some things I knew some I didn't so that helps my children and grandchildren .... So I would recommend it as a tool to help you in your journey. My only advice, if you and siblings do this together, if your parents are living .....ask them if there is anything that may come up ..... dna doesn't lie. So if there are any secrets that have been kept for years they may come out! As my brother and I found out. We are in our 50s and our Mother was a very good secret keeper!",2017-05-18 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,I would recommend this DNA kit for anyone looking for relatives or to get info on health risks,Brenda Evans,,,0,5.0,"I received this from my daughter for Christmas, I couldn’t be happier with the information it provided me.",2018-05-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,I am really enjoying the results of this test. ...,Kim,,,1,5.0,I am really enjoying the results of this test. Some of the reports really don't tell me much but I am exploring all of it.,2017-08-09 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Interesting results,D.I.,,,0,5.0,Results came back sooner than predicted and great customer support.,2018-12-26 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Read Before Surprising Loved One...,MB,,,0,5.0,"Love this product - second one purchased. However, beware - if you're trying to surprise someone you live with, the surprise may be ruined (like mine was for Christmas) because package comes with the name of the product in the return address field on label... Really disappointing.",2017-12-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Thorough profile. Easy process.,Lucrecia Brandao,,,0,5.0,Very easy process. Interesting and thorough profile. They also update their profiling database often and update you via email.,2018-09-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,"Easy, fast, and accurate!",Morgan,,,0,5.0,Easy to submit and send the test. Got results within a month and they’re very accurate!,2018-12-03 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Gift,Dayna,,,0,5.0,Was a gift for my son he was very pleased,2018-11-29 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Four Stars,Amazon Customer,,,0,4.0,Easy to use,2018-04-10 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Yes!! Do it!,pab,,,0,5.0,This is great information and I really like that you continue to get updates on your DNA when they test new things. Both my husband and I did the DNA and Health test and would recommend that over the DNA ancestry only!,2018-10-07 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Product,o macias,,,0,5.0,"No review at this time, still awaiting results.",2019-01-04 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,good quality,john p,,,0,5.0,love the product,2018-12-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Drew,,,0,5.0,It is as expected.,2018-02-01 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,BARBARA MCINTYRE,,,0,5.0,great,2018-03-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Easy to do,Audrey O.,,,0,5.0,"Easy to do, instructions are very clear, and I was pleased with the results and felt that they were accurate given my family tree history.",2018-02-07 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Genetic markers are quite good. Not fool proof,ROBERT SAINZ,,,0,5.0,"Much more information than other tests. Genetic markers are quite good. Not fool proof, but good",2018-03-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,he loved it,william b,,,0,5.0,great gift,2018-03-19 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Java,,,0,5.0,a great gift.,2018-01-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Best price!,Pony Girl,,,0,5.0,Shopped around on all webs &this is best price!!!,2018-11-29 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Wrong one,Anelise S.,,,1,2.0,I bought the health+ancestry and received only the ancestry one.,2018-12-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Brattiemaddie,,,0,5.0,Great price’,2018-01-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,very good,virginia bone,,,0,5.0,Great,2018-08-29 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,LOVE LOVE LOVE,Deenie Daley,,,0,5.0,"LOVE LOVE LOVE!
I got my results yesterday and I was so happy I did this. It goes into great detail of the reports. It also makes sure that you understand the results too.",2018-01-12 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Didn’t work,Jeff V.,,,1,1.0,"Went to go register with the barcode and it didn’t work, had to get a refund. Just a lil disappointing",2018-04-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Super cool,Jenna Snyder,,,0,5.0,My husband and I bought these for Christmas! Was super excited to get our results back! Definitely get the health version!,2018-12-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Interesting learning experience,HH,,,0,4.0,"Didn't blow me away or find any amazing/unexpected results, but it's an interesting look at elements of my personal genetic makeup.",2019-01-05 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Worth it!,angela,,,0,5.0,This was simple to use. It arrived within a week and then took about 3 weeks to get the results. It was very interesting and the amount of information you get is staggering! I would definitely recommend.,2018-02-07 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Disappointed with my experience!,Susan Roncevich,,,1,1.0,"I am very disappointed with 23 and Me. I have tested with other companies prior to purchasing the 23and Me DNA Test - Health + Ancestry. I had good results from the other DNA tests but I wanted to test with 23and Me for the Health reports. I purchased my kit on 11/24/17 and received the test kit on 11/29/17. The kit was received at their lab on 12/6/2017. On 2/18/18 I received an email stating “our laboratory attempted analysis of your saliva sample but the concentration of DNA was insufficient to produce genotyping results”. They sent a replacement kit on 2/20/2018. They received my second saliva sample in their lab on 03/01/2018. I did this time reach out to their Customer Service Department a few times regarding the status of my test as I was not feeling too confident in them at this point. As suspected, I received an email on 4/2/2018 stating “They could not successfully analyze the second saliva sample for the same reason that produced the first analysis failure, the concentration of DNA in the saliva sample was insufficient.” They would not send another kit but they would refund my money. My frustration with them is that I had sent a saliva sample to another company and they were able to extract my DNA with no problems. I originally never thought of the possibility that the test would fail. I was shocked. I do not recommend the 23andMe DNA Test!",2018-04-21 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,My family has used 23andme since the beginning!,Kim Hildreth,,,0,5.0,"A fabulous insight into genetic health risks, as well as finding long-lost relatives. It is entertaining as well as rewarding.",2018-12-03 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great DNA product,Katelyn Pautler,,,0,3.0,Great for DNA portion. Not worth it for the health in my opninion,2019-01-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great product,P,,,0,5.0,As expected,2018-12-30 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,TERRIBLE SERVICE FOR TEST RESULTS,kbabe88,,,2,1.0,"A 2018 Christmas gift for my daughter as a biology/gentics experiment. We kinda forgot about the results and I logged in when I remembered. After 2 months the schedule bar still showed Analyzing Data. Logged in at 3 months to find a message saying ""sample couldn't be tested"". No email communication, no attempt at notifying me. TERRIBLE SERVICE and their CS didn't even acknowledge that they didn't notify me about this (and yes I setup the account to receive notices from them). Would think twice before using their service.",2018-03-24 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,good. as to be expected,Tori McAnnaney,,,0,5.0,good. as to be expected,2018-11-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Sad results,Erin Holiday,,,1,1.0,Found out family lies 🙁,2018-10-31 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great seller,Scott,,,0,5.0,Product as described,2018-12-18 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Eric,,,0,5.0,Just as advertised. No problems.,2018-04-17 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Awesome!,Sissy66,,,0,5.0,Best thing my husband and I did. Interesting to see where you're from and possibly connect with family members.,2018-02-14 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Good buy,Alissa,,,0,3.0,Got what I wanted out of it,2018-12-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Amazon Customer,,,0,5.0,Purchased as a gift.,2018-06-02 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Really interesting. And I found the one long lost ...,Douchey,,,0,5.0,Really interesting. And I found the one long lost cousin that I hadn't been able to find on Facebook etc!,2017-12-07 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Jessica,,,0,5.0,Love this,2018-05-17 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Offers so much more than a simple test!,Michael Sorenson,,,1,5.0,More than simple ancestry results. Also helps point you to potential problems.,2018-01-18 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,"Great kit, but way overpriced",Atop97,,,0,4.0,"Great kit, but way overpriced. I got this same one, here on sale, under a hundred dollars. I would not pay more than that.",2017-12-31 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Richard Segura,,,0,5.0,Love 23 and me. Gives me a lot of info.,2018-04-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Four Stars,Amazon Customer,,,0,4.0,More information than I expected. The only complaint would be the way the health risk reports were presented.,2018-06-14 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Better that Ancestry,H. Bundy,,,0,5.0,much better and more accurate detail than Ancestry (bought both kits). also interesting follow-up on genetic traits,2017-12-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,durability,Bruce or Gloria Milmont,,,0,2.0,I liked them originally but the colored part of the grip has separated after minimal use so I am not pleased with their durability.,2018-12-28 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,delivered as promised,JamzJ,,,0,5.0,received as promised!,2018-01-01 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,DNA,Janette Dorricott,,,0,5.0,We shall see what results we have.,2018-12-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,So interesting.,Amazon Customer,,,0,5.0,Purchased for my adult daughter that is about to get married. She loved it so much. I already had one which is why I was comfortable with giving it as a gift.,2018-02-16 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great product,Bryan,,,0,5.0,Great product. Easy to use. Fast results.,2018-12-07 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Good product,Carlos,,,0,5.0,"Just as described, good price",2018-12-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Works and worth knowing the truth as it sets us free,CYNTHIA,,,0,5.0,Worked and I like the fact I know where I come from thank you,2019-01-01 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Four Stars,Liset,,,0,4.0,Takes forever,2018-03-16 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,bought it as a gift,Erin,,,0,5.0,Bought it as a gift for my stepdaughter. She was very pleased with the ease of the process and ecited to learn the results.,2018-10-10 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Love it,Amazon Customer,,,0,5.0,Love it!,2018-12-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Arrived very quickly,Lisa Johnston,,,0,5.0,Very interesting,2018-12-22 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,It doesn't matter how good their product is,James Mayhew,,,8,1.0,"I bought my test on November 24th completed it and sent it to 23andMe for processing. They received it and it passed quality inspection on December 9th. I patiently waited for almost eight weeks without an update from 23andMe on the status before I contacted customer service. On my first call I was informed by the representative that there was nothing that he could do until the eight weeks had past. I called back after the 8 weeks had passed and was told that they would create a ticket to have a special team that handles these type of requests investigate and provide me with an updated status. Almost another week went by without a status update so I called customer service again. I am currently on hold and have been for the past 25 minutes waiting to speak to a supervisor.

It doesn't matter how good their product is. Their customer service is awful and this is no way to run a company!

I am about fed up with this and I'm getting close to requesting a refund from Amazon or disputing the charge with my CC.",2018-02-12 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Wow that’s my heritage,debbie jones,,,0,5.0,Love the report given great info fast results,2019-01-09 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great product and service to public and individual person.,Amazon Customer,,,3,5.0,"Better than the other DNA kits. 23 and Me can also give inherited disease profiles, something that the others cannot do.. 23 and Me had fought in the court litigation to have this and they won.. Great service to the public.. Great for people who have been adopted and need to know if they are born with any inherited diseases that might affect them later in life. Wonderful website also that visually tell everything unique about your results.",2017-07-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Answered everything I needed,Alexandra,,,0,4.0,There could be more.. and better information.. but for what i paid for.. im pretty happy.,2018-12-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Interesting,Rodney Spangler,,,0,5.0,Very cool...,2018-09-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Amazon Customer,,,0,5.0,Comes perfectly and so easy to use!,2018-09-21 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Ding W.,,,0,5.0,Just got the result back. Very comprehensive! I'll order more for my family.,2017-12-31 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Very pleased with this DNA test,Lucy Bierlein,,,0,5.0,Very interesting to find out your heritage and health risks. Very pleased with this DNA test!,2018-06-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Love it,jessica,,,0,5.0,Loved this ... so amazing to see all the details of heritage and health genetics,2018-12-31 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great product!,Becca,,,0,5.0,"Great product, quick to get results back - sooner than advertised.",2018-12-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Thanks for the sale!,Aimeejola,,,0,5.0,I got this on sale and got my results! So cool knowing my ancestry and health results! =),2019-01-16 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Amazon Customer,,,0,5.0,5 STAR,2018-01-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Kristen Swendsen,,,0,5.0,So glad I got this on a black friday deal for $99! Im excited to see my results,2018-01-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Best purchase ever,Susan Luke,,,0,5.0,I absolutely loved this. Did not take long to get results,2018-12-26 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Four Stars,Courtney,,,0,4.0,Very interesting. Worth doing!,2018-04-14 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Carol N.,,,0,5.0,Very informative!,2018-01-28 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Health of her biological family,Dale Hercules,,,0,5.0,Wonderful It was a gift for my daughter. I had adopted her.,2018-04-10 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Waste of money,Amazon Customer,,,22,1.0,"Biggest waste of money. This is not accurate whatsoever. I caught interest in doing this because my mother did hers. Her results showed 27% Polynesian and mine showed 0% (she is my real mother). Other information provided by this test was completely useless, like if I'd likely smell asparagus or be able to taste bitterness. Nothing interesting and the traits were not very accurate. My report stated i would most likely have a darker complexion and be 6% under my average weight, but I'm much lighter and a little fat.",2017-11-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,aaron klein,,,0,5.0,highly recommend,2018-05-22 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,I also like the idea that my DNA can help with future ...,Sean Steel,,,0,5.0,The results were interesting and they keep me up to date when new findings are available. I also like the idea that my DNA can help with future discoveries.,2017-12-30 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Worth doing for health purposes,Sandra A. Mitchell,,,0,5.0,Very easy to use and mail. Came back earlier than expected.,2018-01-11 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Don't purchase at a discount. They will mo,Candidly30,,,0,1.0,Did not honor contract binded. Send you around in circles for refund.,2019-01-18 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Very informative.,Sarah,,,0,5.0,Turns out Im lactose intolerant as well as 0.8% African.,2018-12-22 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,"No results yet, the lad was unable to provide ...",Amazon Customer,,,0,4.0,"No results yet, the lad was unable to provide results because my saliva sample was not concentrated to produce genotyping results.",2018-05-03 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,It’s okay,Devon,,,0,3.0,Only if u really need it.,2019-01-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,TSVETELINA,,,0,5.0,Pretty awesome! I’m getting one for my child and my parents,2018-05-16 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great DNA test,Oana M.,,,0,5.0,"I love the idea of DNA tests. I'm glad I made the purchase.
Thank you 23andme!",2018-11-04 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Neat,morgan,,,0,5.0,"Got this for my dad on fathers day, just got the results and he is loving it. Loads of different information.",2018-07-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Awesome!!,amy l sanasac,,,0,5.0,Fast delivery and fast results! Awesome information!!,2019-01-12 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Two Stars,Gregory T.,,,0,2.0,It's going on 2 months since I sent my sample in without receiving feedback.,2018-01-25 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,High-acknowledge.,Stone Y,,,0,5.0,I love it so much! Just a little expensive,2018-01-19 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,One Star,Sheryl Weaver,,,0,1.0,"Order received as expected, however we sent in the sample 5 months ago and have never received a response.",2018-04-25 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Christmas,nikki,,,0,5.0,I’m so excited to find out the answers!,2019-01-13 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Great gift idea,denise windham-green,,,0,5.0,Great family gift.,2018-07-27 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,A MUST PURCHASE,BIGG DOGG,,,0,5.0,TOTALLY MADE THE HOLIDAYS,2019-01-18 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,I was hoping for better tests but was disappointed with the additional testing,Amazon_Nico,,,3,3.0,"Bought the health plus one but could've definitely done without. I was hoping for better tests but was disappointed with the additional testing. I mean asparagus odor detector? Yeah, the basic one will do, for that and moneys spent- I give it 3 stars.",2018-06-15 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Pslap,,,0,5.0,Nice getting heritage info. Also about possible health risks.,2018-06-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Awesome kit,Amazon Customer,,,0,5.0,I really enjoyed getting my results and being able to explore more information.,2019-01-21 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,easy to use,Christy P.,,,0,5.0,"Neat product, easy to use, and gives interesting health/background information.",2018-02-14 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,This has been an amazing experience learning about my ethnicity (some for the very ...,Amazon Customer,,,0,5.0,This has been an amazing experience learning about my ethnicity (some for the very first time!). It was so exciting that both my parents have now done the testing too!,2017-05-05 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Faster than it says,Kate,,,0,5.0,"Everything was awesome
I'm really happy that I got tested.",2018-10-19 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Love This Info,Amazon Customer,,,0,5.0,Great product - Great company,2018-08-30 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,This makes a wonderful White Elephant Exchange gift!,Lo Frenzel,,,2,5.0,"We purchased a 23andMe DNA Heath + Ancestry kit and wrapped it up for a white elephant gift. Every adult was fighting over the gift! It ended up as the final gift for a young man who had been very confused about his heritage, and he couldn't have been more excited to receive it. I can't wait to see the results. I'm going to buy another kit to see my own results.",2017-12-29 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,... weeks for them to tell me my sample was bad and I had to send another,A. ROBI,,,4,1.0,It took 7 weeks for them to tell me my sample was bad and I had to send another. Hopefully it won't take another 7 weeks to hear from this sample.,2018-03-08 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Family,Amanda,,,0,5.0,Absolutly amazing! Finally found out the truth about where my family is from!,2018-12-30 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Super disappointed in 23 and Me.,Hollie,,,7,4.0,"I bought this for my elderly mother who sadly mailed the tube off without writing down the serial number and then proudly handed me the registration card to have me sign her up. Went to 23 and Me to see how it can be remedied and it basically says, ""oh well. Buy another one."" That is such a huge amount of money to lose because of an accident. I have a disappointed and humiliated mother who thinks she's an idiot because she did it incorrectly and it's extinguished any excitement for the service. Please don't sell on third party sites if you can't back up accidents.

Update: 23 and Me has fixed the situation very nicely. They need to maybe update their verbage on the website to be more helpful to third party buyers on official sites.",2018-08-06 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,"As expected, on time",Jesse Blakemore,,,0,5.0,"As expected, on time",2019-01-04 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Doris Correa,,,0,5.0,Love my results!,2018-02-04 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Duncan,,,0,5.0,Easy to use. Quick results! Tons of useful reports.,2018-07-24 00:00:00
23andMe-DNA-Test-Ancestry-Personal,,Five Stars,Jeanne,,,0,5.0,Very easy to use,2018-01-14 00:00:00
